Open_time,Open,High,Low,Close,Volume,quote_av,trades,tb_base_av,tb_quote_av,VIX,Bitcoin_TransactionFee,volatility,GoogleTrend,DowJones,EuroStoxx50,Nasdaq,OilWTI,SPX,TradePermin,Dominance,Gold,MCHI,CloseLag
2018.2.7,0.10308762859114973,0.075907591,0.11937235209956365,0.024347941,60778.4605,477935038.81177694,514893,30084.83627,237137973.4531389,27.73,123.521091,1.3845233110700292,51,-0.00077952,0.017555641959162482,-0.008979915,-0.025240574,-0.005001595,160.15416666666667,0.3450013248578302,-0.005069851,-0.038439821,-0.006944463
2018.2.8,-0.007318074,-0.074563473,0.059032085,0.1140797812264754,1521.537318,11770168.04386595,12417,844.258813,6532638.638,33.46,87.98500449,1.3918328556185082,44,-0.040997291,-0.022353323,-0.038970615,-0.010357663,-0.037536451,119.26527777777778,0.3450013248578302,-0.006945231,-0.042465983,0.024347941
2018.2.9,0.025121726542966183,0.10094281192284182,0.028764845637069714,-0.017266396,20482.91083,173348469.81187892,273091,10404.04079,88117562.12096503,29.06,88.36425123,1.4569559401655825,35,0.013848852872073714,-0.015192609,0.014361472947370224,-0.031888798,0.014936071290197583,106.95625,0.3450013248578302,-0.001026265,0.006728904,0.11406470952720431
2018.2.10,0.11430489383929224,0.037512016,0.042375383509416054,-0.055085669,49381.51265,423411421.9,537578,24506.72329,210253734.3806545,25.61,88.79565618,1.4144359287677088,34,0.016963816972497936,0.012705991298831432,0.015633159696210264,0.00152027,0.013914603653299107,116.89375,0.3450013248578302,-0.001026265,0.006728904,-0.017266396
2018.2.11,-0.017266376,-0.057003369,-0.048456897,0.10405908818087561,45025.18795,366966437.2498885,524626,23180.34192,188849914.3499584,25.61,61.96458348,1.4105397974993503,29,0.016963816972497936,0.012705991298831432,0.015633159696210264,0.00152027,0.013914603653299107,92.64513889,0.3395434537024443,-0.001026265,0.006728904,-0.055085669
2018.2.12,-0.055093807,0.051468007954146744,0.04225312,-0.040784005,41987.85049,362440826.9943769,477660,20916.94974,180528457.55458465,25.61,69.96971094,1.4612582747111815,31,0.016963816972497936,0.012705991298831432,0.015633159696210264,0.00152027,0.013914603653299107,86.28888888888889,0.3395434537024443,0.006240012,0.017621084,0.10405908818087561
2018.2.13,0.10406730308960266,-0.004338636,0.037004843,0.1065691635733439,35454.97296,305165143.6969234,401893,16558.45568,142530987.43930227,24.97,68.57325292,1.4580602214656722,29,0.001592601,-0.008111037,0.004518788,-0.001686625,0.002612952,78.66666666666667,0.3395434537024443,0.002306587,0.010449380816521359,-0.040784005
2018.2.14,-0.041315287,0.060290502793296064,0.021793797150041927,0.058211702,40811.95287,370126692.7,514897,20508.46344,185896385.02591053,19.26,63.75846926,1.5027945451387668,29,0.010269292971516464,0.008650286,0.018551338773310277,0.023821591485048144,0.013402479965752168,89.00347222222223,0.3395434537024443,0.008224243,0.031466951,0.1065691635733439
2018.2.15,0.10718122779042472,0.076915781,0.090062112,0.015988856,52427.59672,512388484.73178285,608349,25805.09889,252255267.8835685,19.13,64.08005499,1.374293119,32,0.012327721022644678,0.005875667,0.015791713445004074,0.012211221122112148,0.012069087,111.62708333333332,0.3395434537024443,0.012123479887745647,0.025064451446576985,0.058211702
2018.2.16,0.058297478,0.010163902343558906,0.039187228,0.086572021,38161.20597,381103299.2238848,405310,18313.00447,182947133.88868245,19.46,58.25713445,1.375174758670287,27,0.000754354,0.010965798626988876,-0.002337237,0.005542876,0.000373462,58.20555555555556,0.3395434537024443,-0.00025879,-0.004610898,0.015988856
2018.2.17,0.015516619020907063,0.072815369,0.039726878,-0.059433582,41882.10841,446012696.1692672,413585,21147.62479,225229265.72563556,20.6,48.63875388,1.407911926681577,27,-0.0100966,-0.00554745,-0.000712759,0.000648508,-0.005841404,95.17152777777778,0.3395434537024443,-0.00025879,-0.004610898,0.086572021
2018.2.18,0.086990342,0.017961963220097132,0.002985075,0.074115201,61137.38073,649423311.3100227,537534,29593.86377,314511909.4893312,20.6,44.58328081,1.414953968166692,27,-0.0100966,-0.00554745,-0.000712759,0.000648508,-0.005841404,126.00277777777778,0.3610200481886957,-0.00025879,-0.004610898,-0.059433582
2018.2.19,-0.060196294,-0.002128792,0.018881944444444354,0.004302878,40831.41713,443766562.68306607,366882,20619.87713,224193685.43795276,20.6,50.9081119,1.3791416297781316,27,-0.0100966,-0.00554745,-0.000712759,0.010693454309786299,-0.005841404,87.96805555555555,0.3610200481886957,-0.004067746,-0.004610898,0.074115201
2018.2.20,0.074419205,0.047645333,0.080840635,-0.068153797,48153.35429,551573232.2429588,432197,24211.49181,277480902.0141192,20.6,52.23072575,1.3338561980731216,29,-0.0100966,0.008008123,-0.000712759,-0.007694774,-0.005841404,79.66875,0.3610200481886957,-0.005012624,-0.00856262,0.004302878
2018.2.21,0.00430246,-0.040894247,-0.081129922,-0.060029125,68113.81875,731537130.4921861,542340,32338.074,347436564.7,20.02,40.68256761,1.3347498701064784,29,-0.00668823,-0.001432281,-0.002222741,-0.00355412,-0.005496528,130.24375,0.3610200481886957,-0.006978393,0.009202917,-0.068153797
2018.2.22,-0.067534191,-0.032783883,-0.051078431,0.032616318,67060.16648,682006373.9,506273,33029.29762,336067441.6325065,18.72,37.60222865,1.3517558428679053,26,0.006641724,0.000533503,-0.0011277,0.017671854734111703,0.000973594,113.06180555555557,0.3610200481886957,-0.001615934,-0.001683432,-0.060029125
2018.2.23,-0.059724955,-0.04558858,-0.011241864,-0.04308837,57202.70237,571800753.4709765,467480,28031.01137,280171693.0729712,16.49,73.94810594,1.3443963381957786,23,0.013921293076649466,0.002759332,0.017655812895539524,0.012426318,0.016028343614550522,91.4,0.3610200481886957,-0.000301125,0.016582236279806928,0.032616318
2018.2.24,0.032141856543953295,0.005938668,-0.02279892,-0.010780328,40888.1563,405618586.64803785,337918,18646.87096,185164883.4517175,15.8,96.10766905,1.351486121039963,21,0.015775589,0.006311275,0.011457752688626366,0.005664831,0.011756997779638123,84.34930555555556,0.3610200481886957,-0.000301125,0.016582236279806928,-0.04308837
2018.2.25,-0.04308837,-0.061919773,-0.008254919,0.07653806,28373.51759,271286599.1260862,233567,13956.66153,133525539.44882146,15.8,41.44060303,1.351683148686049,21,0.015775589,0.006311275,0.011457752688626366,0.005664831,0.011756997779638123,63.23611111111112,0.3854306588643009,-0.000301125,0.016582236279806928,-0.010780328
2018.2.26,-0.010780328,0.0606601,0.008107992,0.023734986,34878.29276,347559259.73845184,285276,17045.76871,169936003.38761607,15.8,46.19035139,1.373309151710584,22,0.015775589,0.006311275,0.011457752688626366,0.005664831,0.011756997779638123,75.775,0.3854306588643009,0.004179374,0.009123639,0.07653806
2018.2.27,0.076225235,0.040757081,0.082459893,-0.022923558,30705.38512,324295371.1414657,240542,15187.08374,160450471.4557678,18.59,50.54578675,1.370525240111976,23,-0.011639381,-0.001487073,-0.01227656,-0.014082303,-0.012706864,68.77013889,0.3854306588643009,-0.005811774,-0.038219192,0.023734986
2018.2.28,0.025514000581339014,0.020975160993560227,0.017685999407173192,0.057446866,30800.98378,327914696.13067526,277886,14412.84633,153537202.10196504,19.85,51.29908837,1.360272868682875,20,-0.014987389,-0.005514701,-0.007822273,-0.021742581,-0.011095807,74.65555555555555,0.3854306588643009,-0.005958891,-0.014385444,-0.022923558
2018.3.1,-0.024440848,-0.003387097,-0.005825243,0.010897435897435859,25092.55393,268172535.3811293,230428,12785.4045,136788817.23158327,22.47,52.05574602,1.334928932820417,20,-0.01678919,-0.011573266,-0.012711381,-0.010545101,-0.013324342,67.03958333333334,0.3854306588643009,-0.007663998,-0.003179104,0.057446866
2018.3.2,0.057886968749636836,0.012620689468112012,0.051757813,0.038543346,23910.71009,262936307.0078576,211691,11893.33363,130864918.8230748,19.59,42.01376982,1.335113501486087,20,-0.002881875,-0.021890702,0.010766569738293263,0.004262994,0.005071573,65.62430555555555,0.3854306588643009,0.011125979736188008,-0.003179104,0.010897435897435859
2018.3.3,0.010585571,0.030714285714285694,0.022749303621169892,0.004406654,21287.15328,241749497.9024717,190444,10842.68278,123142920.22314858,18.73,37.96379904,1.2814271358212097,19,0.013721541148729699,0.009194676,0.010034624483491683,0.021551020408163257,0.011032048304691067,65.76041666666667,0.3854306588643009,0.011125979736188008,-0.003179104,0.038543346
2018.3.4,0.038543381,0.001819127,0.00317839,-0.005297438,17295.91865,194849579.12502077,168359,8197.401595,92437014.46393472,18.73,33.46586197,1.2700936838000374,17,0.013721541148729699,0.009194676,0.010034624483491683,0.021551020408163257,0.011032048304691067,53.925,0.4174038602389024,0.011125979736188008,-0.003179104,0.004406654
2018.3.5,0.00440753,0.012537829658452182,0.033030709,-0.064389733,15144.23106,174866951.39806527,164318,7668.823714,88588986.34,18.73,44.53138052,1.2677557556282208,19,0.013721541148729699,0.009194676,0.010034624483491683,0.021551020408163257,0.011032048304691067,56.76319444444445,0.4174038602389024,-0.00143689,0.001304682,-0.005297438
2018.3.6,-0.005210595,-0.02177626,-0.075298226,-0.075256054,29515.57236,323842216.64859617,250306,13482.2972,147874120.62232068,18.36,37.24003205,1.222412908815918,19,0.000376285,0.000757007,0.005635205,0.000479463,0.002638794,96.46527777777776,0.4174038602389024,0.008330809,0.010134602577095864,-0.064389733
2018.3.7,-0.06447141,-0.048537756,-0.110480054,-0.064415742,50647.67108,514808033.4879209,396721,24022.45123,244164771.36009568,17.76,34.8377064,1.1183340375889883,22,-0.003325816,0.00580727,0.003342372,-0.023162939,-0.00048385,155.52708333333334,0.4174038602389024,-0.001502178,0.003009976,-0.075256054
2018.3.8,-0.075256054,-0.073401229,-0.035072865,-0.004814682,41109.47323,394641280.63843673,336514,20257.45584,194608716.9350392,16.54,35.63080068,1.1025975463979427,21,0.003784067,0.010635525972949367,0.004231645,-0.016843827,0.004463107,158.6486111111111,0.4174038602389024,-0.00631864,0.004001129,-0.064415742
2018.3.9,-0.064876892,-0.068224577,-0.080684327,-0.049504714,64112.29141,567082901.1319405,462712,31166.41485,275735446.01075995,14.64,34.8459414,1.1022591076767667,26,0.017695371920943836,0.002126986,0.017886496274207575,0.031936127744510934,0.017378795678667736,171.91458333333333,0.4174038602389024,-0.000302801,0.026188385249405366,-0.004814682
2018.3.10,-0.004000186,0.008501594,0.040589507,0.087038866,37180.01286,341210248.41481787,288066,17639.82728,161991786.13432977,15.78,40.27322368,1.118517756273309,19,-0.006201911,0.002613622,0.003638499,-0.010960671,-0.001273968,89.30069444444445,0.4174038602389024,-0.000302801,0.026188385249405366,-0.049504714
2018.3.11,-0.049813651,0.026343519494204326,-0.025045373,-0.042190911,44325.97339,403491260.9275316,333367,21150.20694,192897625.6114657,15.78,39.61038377,1.0871555315672747,18,-0.006201911,0.002613622,0.003638499,-0.010960671,-0.001273968,110.69166666666666,0.4130193339923265,-0.000302801,0.026188385249405366,0.087038866
2018.3.12,0.087038866,0.015285420944558537,0.039053254,0.002043512,42230.77793,395562731.8650373,336642,19369.69776,181454623.85622355,15.78,33.46783473,1.0969150795286504,20,-0.006201911,0.002613622,0.003638499,-0.010960671,-0.001273968,97.01944444444445,0.4130193339923265,-0.001097986,0.004022205,-0.042190911
2018.3.13,-0.042190911,-0.041954195,0.004897494,-0.107103825,40191.40936,367353984.7132836,342734,19856.45705,181534440.7752947,16.35,60.67628875,1.0762000091992072,18,-0.006814514,-0.009368767,-0.010188026,-0.01059322,-0.006363591,92.77916666666668,0.4130193339923265,0.00272903,-0.016715002,0.002043512
2018.3.14,0.002253777,-0.014800507,-0.104581208,0.008687882,49708.09411,426058009.75594646,399127,22883.32973,196344166.24842268,17.23,37.04036657,1.0853897246969064,22,-0.009953601,-0.001874991,-0.001890558,0.004117938,-0.005724494,38.21527777777778,0.4130193339923265,0.000604801,0.007726932,-0.107103825
2018.3.15,-0.105760321,-0.096828937,-0.03167989,0.002307978,52291.02228,422130717.47310126,400529,26414.16025,213358245.6744019,16.59,36.64624829,1.0764217101837856,24,0.004666752,0.006826935,-0.002010188,0.003772966,-0.000781966,123.90694444444443,0.4130193339923265,-0.00362661,0.011292317943998986,0.008687882
2018.3.16,0.006961135,0.021546856,0.032679739,-0.052687651,38815.40989,322355002.1651949,255807,20049.43399,166563494.40168038,15.8,29.65177072,1.0060579807292658,21,0.002928801,0.006815792,3.341468695783334e-05,0.018793920575257417,0.001703472,87.67986111111111,0.4130193339923265,-0.006559242,0.001378522,0.002307978
2018.3.17,0.002307978,-0.030542382,-0.022532911,0.046670841,33110.20633,265973111.6176285,292041,15677.25736,125987772.43325073,19.02,21.51541723,0.9952597376575432,18,-0.013452784,-0.012395997,-0.018410877,-0.004491498,-0.014204164,80.17916666666666,0.4130193339923265,-0.006559242,0.001378522,-0.052687651
2018.3.18,-0.052783293,-0.00373954,-0.051798824,0.050062332,59488.23171,458311733.5188204,423336,28216.51079,217530802.6198248,19.02,25.33293823,1.0097611219832578,22,-0.013452784,-0.012395997,-0.018410877,-0.004491498,-0.014204164,140.88472222222222,0.428206295,-0.006559242,0.001378522,0.046670841
2018.3.19,0.046649992,0.046628754177988396,0.10467085495766182,0.036044186046511495,55297.08494,462654338.9821279,360414,27263.32476,228208487.5469021,19.02,30.78064883,0.9751601788739482,21,-0.013452784,-0.012395997,-0.018410877,-0.004491498,-0.014204164,115.0875,0.428206295,0.001755591,-0.014730163,0.050062332
2018.3.20,0.049579924288679855,0.039604927,0.023688244893922183,-0.002803598,44865.10584,387879393.4706143,298261,22849.03524,197422831.30082303,18.2,31.3790795,0.9674100278714712,20,0.004727984,0.005093099,0.002731392,0.021592008,0.001481798,72.35,0.428206295,-0.001066748,0.018024325834847144,0.036044186046511495
2018.3.21,0.036643355,0.014034254143646452,0.056835749,-0.018244232,39972.40537,358157473.3612324,293696,19047.4868,170758402.39723507,17.86,31.0252744,0.925704222,19,-0.001818235,-0.003235563,-0.002581372,0.027917981072555165,-0.001843986,70.14930555555556,0.428206295,0.007894737,-0.009332981,-0.002803598
2018.3.22,-0.002821561,-0.008391622,-0.032626334,0.020077038599548347,40617.55681,354804129.3433086,276449,19567.56362,171050710.21250018,23.34,27.7247885,0.9257629702395868,19,-0.029349765,-0.015539364,-0.024316263,-0.013349701,-0.025162891,75.04930555555555,0.428206295,0.005903054,-0.050568038,-0.018244232
2018.3.23,-0.018550742,-0.020989011,-0.023165704,-0.039466039,39991.00767,340755592.5,278571,20106.78939,171487640.92907605,24.87,26.25767336,0.9034782691003076,17,-0.017726519,-0.014969282,-0.02428042,0.024572317,-0.020966906,72.23125,0.428206295,0.013128691268855963,-0.021012739,0.020077038599548347
2018.3.24,0.020417431192660596,0.010208778,0.026847261,-0.008975226,35466.60957,313254829.9051367,270300,17302.10809,152967779.86486968,21.03,21.76498898,0.890239444,15,0.02844492,-0.005867068,0.03258698,-0.005009107,0.027157241,67.15138888888889,0.428206295,0.013128691268855963,-0.021012739,-0.039466039
2018.3.25,-0.041221438,-0.036677982,-0.014748557,-0.039659274,29001.76932,247023172.30795503,215660,14379.26436,122528264,21.03,20.23147507,0.8807558384447852,15,0.02844492,-0.005867068,0.03258698,-0.005009107,0.027157241,50.578472222222224,0.44325248,0.013128691268855963,-0.021012739,-0.008975226
2018.3.26,-0.007163077,-0.017873435,-0.063923584,-0.041641311,44033.59566,358429758.87319523,310462,20957.25692,170723432.32235476,21.03,26.98506764,0.8789646271204489,20,0.02844492,-0.005867068,0.03258698,-0.005009107,0.027157241,76.80833333333334,0.44325248,0.004307144,0.040244524682934824,-0.039659274
2018.3.27,-0.039659321,-0.035109085,-0.012897459,0.019728023,37427.64805,297609656.44043654,266540,18462.38211,146860645.03540614,22.5,27.51028124,0.8881507786190954,17,-0.014250122,0.011660038063634692,-0.029323292,-0.004576659,-0.017276335,76.55347222222223,0.44325248,-0.008096717,-0.021063204,-0.041641311
2018.3.28,-0.041640133,-0.013016161,-0.000258732,-0.108079957,26401.33167,209186093.1831796,183620,13685.41714,108484584.61222105,22.87,24.09273355,0.8427866926076963,17,-0.000389392,0.004311189,-0.00850073,-0.013333333,-0.002916612,51.99166666666667,0.44325248,-0.006709158,-0.014051508,0.019728023
2018.3.29,0.019728023,-0.016524849,-0.10182324,-0.035247541,54620.91513,405591158.6323181,359537,24584.81155,182402558.2111396,19.97,27.20122872,0.9040505121406736,21,0.010679533486914528,0.009080675,0.016434914371808107,0.008698354,0.013769674,108.99583333333334,0.44325248,-0.006454276,0.017963167785582268,-0.108079957
