Date,Price,Open,High,Low,Vol.,Change %
2023-03-23,"32,105.25","32,101.49","32,511.49","31,864.74",335.43M,0.23%
2023-03-24,"32,237.53","32,038.22","32,257.24","31,805.18",317.08M,0.41%
2023-03-27,"32,432.08","32,276.72","32,564.00","32,276.72",291.56M,0.60%
2023-03-28,"32,394.25","32,434.85","32,551.01","32,295.50",248.56M,-0.12%
2023-03-29,"32,717.60","32,566.54","32,728.04","32,539.94",317.45M,1.00%
2023-03-30,"32,859.03","32,807.43","32,905.80","32,682.87",289.10M,0.43%
2023-03-31,"33,274.15","32,901.96","33,291.00","32,901.96",353.74M,1.26%
2023-04-03,"33,601.15","33,245.78","33,632.90","33,245.78",316.61M,0.98%
2023-04-04,"33,402.38","33,594.79","33,634.72","33,275.62",287.79M,-0.59%
2023-04-05,"33,482.72","33,394.60","33,543.84","33,376.27",288.10M,0.24%
2023-04-06,"33,485.29","33,420.96","33,525.96","33,325.37",258.68M,0.01%
2023-04-10,"33,586.52","33,425.25","33,590.24","33,343.43",232.92M,0.30%
2023-04-11,"33,684.79","33,586.75","33,781.29","33,586.75",241.44M,0.29%
2023-04-12,"33,646.50","33,764.21","33,895.43","33,593.32",260.31M,-0.11%
2023-04-13,"34,029.69","33,668.97","34,054.99","33,605.17",277.24M,1.14%
2023-04-14,"33,886.47","33,981.71","34,082.94","33,730.85",276.72M,-0.42%
2023-04-17,"33,987.18","33,930.46","33,991.23","33,796.91",235.83M,0.30%
2023-04-18,"33,976.63","33,965.16","34,018.62","33,791.89",256.48M,-0.03%
2023-04-19,"33,897.01","33,889.83","33,957.98","33,814.65",254.11M,-0.23%
2023-04-20,"33,786.62","33,740.60","33,875.39","33,677.74",309.68M,-0.33%
2023-04-21,"33,808.96","33,793.60","33,858.83","33,688.57",294.96M,0.07%
2023-04-24,"33,875.40","33,805.04","33,891.15","33,726.09",260.22M,0.20%
2023-04-25,"33,530.83","33,828.34","33,875.49","33,525.39",302.75M,-1.02%
2023-04-26,"33,301.87","33,596.34","33,645.83","33,235.85",325.37M,-0.68%
2023-04-27,"33,826.16","33,381.66","33,859.75","33,374.65",347.46M,1.57%
2023-04-28,"34,098.16","33,797.43","34,104.56","33,728.37",358.27M,0.80%
2023-05-01,"34,051.70","34,116.81","34,257.83","34,030.14",248.60M,-0.14%
2023-05-02,"33,684.53","34,017.62","34,017.75","33,436.66",275.73M,-1.08%
2023-05-03,"33,414.24","33,726.64","33,811.84","33,396.05",292.78M,-0.80%
2023-05-04,"33,127.74","33,347.78","33,354.86","32,937.50",317.32M,-0.86%
2023-05-05,"33,674.38","33,248.55","33,748.43","33,248.55",318.57M,1.65%
2023-05-08,"33,618.69","33,715.15","33,747.49","33,509.23",225.68M,-0.17%
2023-05-09,"33,561.81","33,589.85","33,656.40","33,509.72",235.14M,-0.17%
2023-05-10,"33,531.33","33,707.20","33,772.09","33,239.45",278.73M,-0.09%
2023-05-11,"33,309.51","33,383.89","33,389.88","33,127.70",306.79M,-0.66%
2023-05-12,"33,300.62","33,370.58","33,406.40","33,110.61",228.72M,-0.03%
2023-05-15,"33,348.60","33,321.21","33,400.30","33,161.93",224.52M,0.14%
2023-05-16,"33,012.14","33,275.37","33,290.85","33,006.19",247.67M,-1.01%
2023-05-17,"33,420.77","33,092.48","33,472.38","33,050.41",310.71M,1.24%
2023-05-18,"33,535.91","33,374.56","33,579.91","33,212.09",333.07M,0.34%
2023-05-19,"33,426.63","33,582.95","33,652.90","33,336.66",315.21M,-0.33%
2023-05-22,"33,286.58","33,408.54","33,512.30","33,207.85",271.48M,-0.42%
2023-05-23,"33,055.51","33,190.60","33,310.17","33,013.29",294.26M,-0.69%
2023-05-24,"32,799.92","33,021.76","33,031.75","32,752.44",253.32M,-0.77%
2023-05-25,"32,764.65","32,854.26","32,870.43","32,586.56",371.26M,-0.11%
2023-05-26,"33,093.34","32,795.50","33,162.06","32,795.50",333.80M,1.00%
2023-05-30,"33,042.78","33,103.65","33,132.70","32,893.97",324.22M,-0.15%
2023-05-31,"32,908.27","32,948.71","32,984.83","32,739.73",695.13M,-0.41%
2023-06-01,"33,061.57","32,929.85","33,167.75","32,704.51",349.46M,0.47%
2023-06-02,"33,762.76","33,187.58","33,805.00","33,187.58",389.26M,2.12%
2023-06-05,"33,562.86","33,771.13","33,804.22","33,552.79",371.10M,-0.59%
2023-06-06,"33,573.28","33,547.67","33,631.25","33,399.69",295.70M,0.03%
2023-06-07,"33,665.02","33,562.47","33,708.78","33,546.11",351.54M,0.27%
2023-06-08,"33,833.61","33,656.98","33,873.81","33,630.04",272.72M,0.50%
2023-06-09,"33,876.78","33,852.44","33,975.32","33,787.16",263.23M,0.13%
2023-06-12,"34,066.33","33,906.80","34,077.84","33,878.46",309.50M,0.56%
2023-06-13,"34,212.12","34,111.08","34,310.28","34,107.98",310.68M,0.43%
2023-06-14,"33,979.33","34,044.70","34,151.42","33,783.55",358.49M,-0.68%
2023-06-15,"34,408.06","33,945.98","34,488.98","33,945.98",362.53M,1.26%
2023-06-16,"34,299.12","34,464.02","34,588.68","34,285.69",609.15M,-0.32%
2023-06-20,"34,053.87","34,206.66","34,206.66","33,915.93",344.62M,-0.72%
2023-06-21,"33,951.52","33,990.56","34,097.93","33,876.17",326.24M,-0.30%
2023-06-22,"33,946.71","33,900.47","34,003.56","33,835.39",278.55M,-0.01%
2023-06-23,"33,727.43","33,835.66","33,835.66","33,646.49",382.71M,-0.65%
2023-06-26,"33,714.71","33,730.79","33,819.49","33,610.32",267.56M,-0.04%
2023-06-27,"33,926.74","33,739.03","33,975.65","33,730.39",296.26M,0.63%
2023-06-28,"33,852.66","33,881.38","33,903.76","33,755.92",268.05M,-0.22%
2023-06-29,"34,122.42","33,854.57","34,147.68","33,828.63",279.94M,0.80%
2023-06-30,"34,407.60","34,269.92","34,467.35","34,269.92",353.29M,0.84%
2023-07-03,"34,418.47","34,369.78","34,465.60","34,286.54",157.60M,0.03%
2023-07-05,"34,288.64","34,344.72","34,376.11","34,226.98",278.25M,-0.38%
2023-07-06,"33,922.26","34,171.39","34,171.39","33,771.47",296.24M,-1.07%
2023-07-07,"33,734.88","33,837.07","34,036.38","33,716.75",274.73M,-0.55%
2023-07-10,"33,944.40","33,705.68","33,958.36","33,705.68",301.54M,0.62%
2023-07-11,"34,261.42","34,056.94","34,288.87","33,993.01",281.65M,0.93%
2023-07-12,"34,347.43","34,395.28","34,586.94","34,308.78",334.07M,0.25%
2023-07-13,"34,395.14","34,412.31","34,482.26","34,365.33",276.38M,0.14%
2023-07-14,"34,509.03","34,425.33","34,592.26","34,425.33",301.91M,0.33%
2023-07-17,"34,585.35","34,499.74","34,665.15","34,418.72",359.78M,0.22%
2023-07-18,"34,951.93","34,597.08","34,986.36","34,530.61",388.39M,1.06%
2023-07-19,"35,061.21","34,991.21","35,234.05","34,991.21",369.62M,0.31%
2023-07-20,"35,225.18","35,091.98","35,372.77","35,091.98",342.32M,0.47%
2023-07-21,"35,227.69","35,274.32","35,340.66","35,186.05",476.66M,0.01%
2023-07-24,"35,411.24","35,230.79","35,463.97","35,230.79",286.17M,0.52%
2023-07-25,"35,438.07","35,421.49","35,527.57","35,365.26",309.33M,0.08%
2023-07-26,"35,520.12","35,345.99","35,633.61","35,306.27",347.33M,0.23%
2023-07-27,"35,282.72","35,558.79","35,645.35","35,216.58",352.23M,-0.67%
2023-07-28,"35,459.29","35,443.49","35,565.51","35,355.15",369.00M,0.50%
2023-07-31,"35,559.53","35,465.97","35,566.95","35,430.22",333.14M,0.28%
2023-08-01,"35,630.68","35,585.99","35,679.13","35,526.61",261.00M,0.20%
2023-08-02,"35,282.52","35,551.92","35,551.92","35,226.26",301.32M,-0.98%
2023-08-03,"35,215.89","35,194.56","35,348.20","35,122.32",264.87M,-0.19%
2023-08-04,"35,065.62","35,230.13","35,506.88","35,033.76",342.03M,-0.43%
2023-08-07,"35,473.13","35,125.60","35,497.38","35,125.60",301.69M,1.16%
2023-08-08,"35,314.49","35,345.40","35,346.64","35,007.41",308.55M,-0.45%
2023-08-09,"35,123.36","35,324.28","35,370.89","35,058.73",315.45M,-0.54%
2023-08-10,"35,176.15","35,231.54","35,578.58","35,107.60",340.73M,0.15%
2023-08-11,"35,281.40","35,111.36","35,354.60","35,059.99",281.95M,0.30%
2023-08-14,"35,307.63","35,273.89","35,335.45","35,169.97",303.58M,0.07%
2023-08-15,"34,946.86","35,160.55","35,185.20","34,908.50",313.10M,-1.02%
2023-08-16,"34,765.64","34,914.96","35,131.63","34,757.37",319.37M,-0.52%
2023-08-17,"34,473.90","34,829.61","34,888.29","34,441.46",381.16M,-0.84%
2023-08-18,"34,501.88","34,265.23","34,585.72","34,265.23",310.20M,0.08%
2023-08-21,"34,464.41","34,531.28","34,570.92","34,248.90",370.40M,-0.11%
2023-08-22,"34,289.03","34,494.17","34,513.78","34,257.81",267.06M,-0.51%
2023-08-23,"34,474.17","34,338.59","34,534.72","34,322.07",347.55M,0.54%
2023-08-24,"34,099.91","34,439.83","34,693.66","34,098.08",330.75M,-1.09%
2023-08-25,"34,346.96","34,244.54","34,440.08","34,029.39",250.71M,0.72%
2023-08-28,"34,560.04","34,441.64","34,651.76","34,441.64",220.65M,0.62%
2023-08-29,"34,852.87","34,531.12","34,864.13","34,531.12",254.96M,0.85%
2023-08-30,"34,890.77","34,847.80","35,024.64","34,813.48",226.08M,0.11%
2023-08-31,"34,721.16","34,909.09","35,067.27","34,720.40",304.14M,-0.49%
2023-09-01,"34,838.01","34,876.24","34,978.69","34,721.50",281.88M,0.34%
2023-09-05,"34,642.10","34,824.39","34,869.60","34,637.06",275.10M,-0.56%
2023-09-06,"34,444.38","34,611.68","34,611.68","34,291.75",298.64M,-0.57%
2023-09-07,"34,500.99","34,351.18","34,560.46","34,351.18",373.57M,0.16%
2023-09-08,"34,577.28","34,512.30","34,626.90","34,474.30",283.84M,0.22%
2023-09-11,"34,664.77","34,718.80","34,782.24","34,578.82",280.44M,0.25%
2023-09-12,"34,647.44","34,620.02","34,851.71","34,560.58",309.33M,-0.05%
2023-09-13,"34,575.70","34,667.28","34,766.26","34,510.48",277.54M,-0.21%
2023-09-14,"34,907.51","34,687.50","34,977.80","34,687.50",290.38M,0.96%
2023-09-15,"34,618.77","34,902.04","34,902.04","34,572.31",517.83M,-0.83%
