Open_time,Open,High,Low,Close,Volume,quote_av,trades,tb_base_av,tb_quote_av,VIX,Bitcoin_TransactionFee,volatility,GoogleTrend,DowJones,EuroStoxx50,Nasdaq,OilWTI,SPX,TradePermin,Dominance,Gold
2018-01-17,-3.0,-3.0,-0.020695250598942602,0.189656780761836,-0.09001450532954888,-0.47638269700876673,-0.4957260752466536,-0.10297321722111379,-0.4783788664222031,-1.118753567147639,3.0,2.9579497282239933,2.9999999999999996,0.9072067798994422,-0.20646032710264176,0.6195114769765677,0.06572645276080469,0.6782955356410141,2.9999999999999996,-1.7882767386958718,0.1193366112865432
2018-01-18,0.14817156967091127,0.4821680479972353,3.0,-0.09130832995038583,-0.3639902699398582,-0.5717650370838967,-0.5554798745569468,-0.37060508029598016,-0.5720363084308014,-1.0804291837571096,3.0,2.885790899856106,2.03830499691259,-0.28046649942363805,0.164297927818257,-0.044444056008650805,0.03285860817276694,-0.13286670472139872,2.534698502221075,-1.7882767386958718,-0.320460964639379
2018-01-19,-0.058795993737857564,-0.23735981963181213,-0.2121736483910075,1.2155065377218783,-0.5285438112786736,-0.6462957363823222,-0.6131453391863576,-0.5308130923566218,-0.6447548706137269,-1.1978748747926027,3.0,2.9166353521108035,0.828196629343202,0.14449960711632145,0.5913076863202238,0.31985623887495757,-0.037711287740048755,0.30844496931050264,1.2598280028184996,-1.7882767386958718,0.19927514928430395
2018-01-20,1.21712060927885,3.0,2.549451877751404,3.0,-0.5900777137028095,-0.657679856337842,-0.6235504426746994,-0.5880899909766482,-0.6542914228998767,-1.227545365159464,3.0,3.0000000000000004,0.5125161856294488,0.3934282829151506,0.3336493468395516,0.5845784064408159,0.05063850229983135,0.5791558613705345,1.064175043082367,-1.7882767386958718,0.19927514928430395
2018-01-21,3.0,-0.7107562147260654,-1.024073775492484,-2.659671196010558,-0.44531578794839133,-0.5980951532884777,-0.5713132046662647,-0.4453589375698903,-0.5956385263948261,-1.227545365159464,3.0,2.95233688006965,0.35467596377257216,0.3934282829151506,0.3336493468395516,0.5845784064408159,0.05063850229983135,0.5791558613705345,1.2314367215949595,-1.5932623061143274,0.19927514928430395
2018-01-22,-2.658024392238075,-2.072236036273662,-2.4935897973260963,-1.7988101127634157,-0.41807780314743254,-0.6025960285710977,-0.5698422279106292,-0.4286108369819326,-0.6046081033871459,-1.227545365159464,3.0,3.0000000000000004,0.6703564074863255,0.3934282829151506,0.3336493468395516,0.5845784064408159,0.05063850229983135,0.5791558613705345,1.4929155913890726,-1.5932623061143274,-0.22845869579175754
2018-01-23,-1.798481688874918,-1.3518141670427504,-0.016751156816196128,0.06998143361814023,-0.49015142972167003,-0.638469203334406,-0.573681106731846,-0.48751593612553923,-0.6346846818507579,-1.2188914721357962,3.0,3.0000000000000004,0.5125161856294488,-0.017396910866810025,0.13819825118308943,0.41521299363760433,0.15976884154046853,0.14587755066126593,1.4983630678431166,-1.5932623061143274,0.03555430929135471
2018-01-24,0.06791626844649568,0.42540793031538926,1.4957025338183205,1.3271259091682899,-0.6085621602732534,-0.685462875860552,-0.6034456501316963,-0.6181289170938494,-0.6872740855050127,-1.1731494661535513,3.0,3.0000000000000004,0.4072893710581976,0.10827477860772078,-0.62118734013616,-0.4039989032818748,0.1778779703286506,-0.055191020590091816,0.8430692192247528,-1.5932623061143274,1.6710476066743345
2018-01-25,1.3236449468325875,0.5537355114554378,1.05931269935283,-0.43508359664413365,-0.6810943692038327,-0.715267066893724,-0.6382780140059832,-0.6847231188368911,-0.7144853248996947,-1.1595504914020733,2.2449519120319046,2.6965411967879893,0.3020625564869466,0.38452915091386475,-0.28675023577235703,-0.05820900078560818,0.023095353084193682,0.030302376075460442,0.5759952812500093,-1.5932623061143274,0.07168490796175372
2018-01-26,-0.4143376904125999,-0.4098333373060599,-1.5102057614024056,-0.23141361071406125,-0.540855182738883,-0.6567764751081682,-0.5932007806177171,-0.5663628472965687,-0.6655114314257143,-1.2213640129997012,2.0891083525921057,2.6959258444043064,0.4599027783438232,0.6128236425103257,0.3577860477307095,0.7719050110901748,0.11287785941437795,0.8566960265197955,1.0900975172429903,-1.5932623061143274,-0.18015595453581437
2018-01-27,-0.25518625572309445,-0.007712699265083256,1.279439469338773,0.9355927372345075,-0.7038136357856716,-0.7262777597081033,-0.644803819292188,-0.707623744173543,-0.7255104486678183,-0.8801533737807952,1.5456548072669516,2.6307726752611007,0.14422233463006984,-0.49316567618334606,-0.10213997967082544,-0.35203031316812644,-0.035291181015468666,-0.5090256633504422,0.43915091584411087,-1.5932623061143274,-0.18015595453581437
2018-01-28,0.9540289355138293,1.5033567294740602,1.2943485464296491,0.8717932748318501,-0.7264668170098711,-0.7321322287810758,-0.6453961556959129,-0.7506849251397075,-0.7415291743015716,-0.8801533737807952,1.3740226540759357,2.6488532742610866,-0.01361788722680684,-0.49316567618334606,-0.10213997967082544,-0.35203031316812644,-0.035291181015468666,-0.5090256633504422,0.21897089463509048,-1.6256590793801227,-0.18015595453581437
2018-01-29,0.8474425947800364,-0.6845711947987794,-0.626214382656539,-1.431609417299788,-0.7576550876954744,-0.7500466602629462,-0.663223027414193,-0.7812888902903613,-0.758746273316308,-0.8801533737807952,1.2464771380845454,2.399055233849821,-0.01361788722680684,-0.49316567618334606,-0.10213997967082544,-0.35203031316812644,-0.035291181015468666,-0.5090256633504422,0.08711781307378395,-1.6256590793801227,-0.8002235992840842
2018-01-30,-1.4337177706816315,-1.6951586429862142,-2.853222985178019,-2.417242093418442,-0.6269770980519459,-0.6997996566926381,-0.6199102924763409,-0.6573399577396412,-0.7104348524790298,-0.7627076827453023,1.4399117241150359,2.3303057383130263,0.24944914920132094,-1.0084725486202395,-0.7792225246053094,-0.5609342755317842,-0.09491875048915283,-0.8154225801442452,1.0285786021154244,-1.6256590793801227,0.055797581999050966
2018-01-31,-2.4319409655119446,-2.3663183699557546,-0.5417027927301452,0.09683951718058392,-0.7135113095564527,-0.7408621898089275,-0.6477178641832996,-0.7174617939657818,-0.7400164857358252,-0.917241486739372,1.465242507110894,2.327175727695497,0.3020625564869466,0.19622465633742958,0.044840903529491244,0.05056931109068235,0.06411473807016313,0.021942179260702854,0.5644831265761922,-1.6256590793801227,-0.0191113362346441
2018-02-01,0.11438974362843343,-0.2870729575217539,-2.5121369326783918,-2.7632714662694124,-0.5350250370821688,-0.6769217556145055,-0.5925752425796647,-0.5640734908445321,-0.6855747119593341,-0.9258953797630397,2.1541901806128227,2.2817543385581347,0.8808100366288276,0.09740072289071867,-0.6933003082968979,-0.24124865460722936,0.16859075016691671,-0.06166405571255764,1.3374746684331615,-1.6256590793801227,-0.3392288920500087
2018-02-02,-2.7617585942751712,-3.0,-2.1780365851504424,-1.0378042862530952,-0.346689066058999,-0.6220990026610107,-0.526465014436547,-0.3867777743830204,-0.6333660446921708,-0.4511675338932578,2.9563251478304973,2.2756081440738445,1.7226245531988365,-1.86368762094634,-1.1773647810955457,-1.2506826679552585,-0.007487493314744916,-1.573520297677664,2.476748623390987,-1.6256590793801227,-0.8820241663600887
2018-02-03,-1.0384104481895176,0.6972895084062851,0.6649194821742989,0.9513367011865351,-0.5905811535241348,-0.7055093035282473,-0.5870421180415384,-0.5928516706435595,-0.7036162158444798,2.0226096004438103,1.2621201913931777,2.3115526375382207,0.4072893710581976,-3.0,-0.9856424570886188,-2.38359815114678,-0.12468850268501672,-3.0,0.9583651925488913,-1.6256590793801227,-0.8820241663600887
2018-02-04,0.9482876893981563,-0.3581868625947662,-0.9511725800358326,-2.955015668392559,-0.5528228706033244,-0.6970096431483283,-0.5732730634577934,-0.6015634094097725,-0.711362133608908,2.0226096004438103,0.7886824237449741,2.094271929140277,0.24944914920132094,-3.0,-0.9856424570886188,-2.38359815114678,-0.12468850268501672,-3.0,1.27854531723572,-1.6176752475831968,-0.8820241663600887
2018-02-05,-2.9671548701268935,-3.0,-3.0,-3.0,-0.1925069339331786,-0.604735474807433,-0.48792272881350335,-0.23116423748189907,-0.6137462518289614,2.0226096004438103,1.618945824749492,2.365554967223441,1.5647843313419598,-3.0,-0.9856424570886188,-2.38359815114678,-0.12468850268501672,-3.0,2.679405481425175,-1.6176752475831968,0.1742526640017833
2018-02-06,-3.0,-1.831692715620857,-2.4233547942481204,2.6968636668465185,0.22990453151589915,-0.5044945602302708,-0.36643073106297214,0.22358740515595624,-0.5029202591876045,1.115187103390633,1.4926793939636926,2.6216381139492855,2.406598847911969,1.6942312573349705,-1.8718667637505657,1.3043620732070296,-0.06009562648286238,1.268460673456503,2.9999999999999996,-1.6176752475831968,-0.21607885001411337
2018-02-07,2.7041878927682728,2.250719605734758,3.0,-0.21083829595495682,-0.22263637379641862,-0.601552928377444,-0.49688091470151946,-0.22591521628120237,-0.5994399621076273,0.8370262562013074,0.9509359114476242,2.5723192071114407,0.9334234439144532,-0.06377170969793795,1.3468307838701161,-0.5861832976312716,-0.1680290820123347,-0.3817892493431552,2.0546765376400935,-1.6176752475831968,-0.5985814769805654
2018-02-08,-0.22236344933498123,-2.2618960862322166,1.4693421262196866,0.6196571229842989,-0.9028523538600608,-0.8207331287220784,-0.7386638771695212,-0.9006375834419215,-0.8176987640867813,1.545409213710123,0.47849504212726957,2.598827785809767,0.5651295929150744,-3.0,-1.7366546767215807,-2.4591896947269762,-0.04809156903851835,-2.7741502494989483,1.2646582775068147,-1.6176752475831968,-0.8083181989521498
2018-02-09,0.6375263826578288,3.0,0.7011277555065514,3.0,-0.6851929046096206,-0.7447626582434249,-0.6132319521454725,-0.6800469081456135,-0.7404818702395719,1.0014502236509975,0.48353700586694387,2.835001243724202,0.09160892734444429,1.0046498654524822,-1.183396654554266,0.8715542538900821,-0.22160538982335318,1.0842721530860522,1.026834336255755,-1.6176752475831968,-0.14635910543331143
2018-02-10,3.0,1.099239272712276,1.0465775194606273,-0.4847807678113754,-0.35346304571157533,-0.627188702372514,-0.48596527593750566,-0.35462941814015403,-0.6248848279723878,0.5749369246273651,0.4892723962753519,2.6807994243196243,0.03899552005881872,1.2321594389626045,0.9721323304279946,0.9509747881099762,0.04762960846677894,1.0091613442478036,1.218837755116272,-1.6176752475831968,-0.14635910543331143
2018-02-11,-0.48606556693654196,-1.7352698929621326,-1.2588412671315372,-1.4884982914863405,-0.4034697203243454,-0.6537278601397472,-0.492197559528932,-0.38523548882605796,-0.6451426946059254,0.5749369246273651,0.1325618925806714,2.6666698295601554,-0.22407151636930905,1.2321594389626045,0.9721323304279946,0.9509747881099762,0.04762960846677894,1.0091613442478036,0.7503279452091073,-1.6708869287985237,-0.14635910543331143
2018-02-12,-1.4887666738647862,1.5177783885409144,1.043474345406296,2.7351783481322633,-0.43833561223468565,-0.6558556999335324,-0.5147968052944455,-0.43746295699449295,-0.6530186233754474,0.5749369246273651,0.23898749398410385,2.8506039633098257,-0.11884470179805795,1.2321594389626045,0.9721323304279946,0.9509747881099762,0.04762960846677894,1.0091613442478036,0.6275182112587014,-1.6708869287985237,0.6662791277259186
2018-02-13,2.7301563677708214,-0.15585859433825797,0.9102675515658124,-1.1089343983828703,-0.5133271483460371,-0.6827854334403324,-0.5512546057014561,-0.5380346175745703,-0.6889817215935831,0.4958156169824013,0.2204220326150295,2.839005997721441,-0.22407151636930905,0.10948234089471008,-0.6362532654442173,0.25684999279793225,0.021786072463926724,0.17812550845363434,0.48024850298385663,-1.6708869287985237,0.22637686415328148
2018-02-14,-1.1235360188738979,1.7823643333054193,0.5241952141961157,2.8017953512141793,-0.4518338553288683,-0.6522419793445196,-0.4968789899690947,-0.44688872303424676,-0.6479380929534633,-0.2100947996625087,0.15641102851754818,3.0000000000000004,-0.22407151636930905,0.743207319062042,0.6587764600370936,1.1332235545329978,0.22735015989897195,0.971503739633258,0.6799669439159873,-1.6708869287985237,0.8881894072097993
2018-02-15,2.8126979424273166,2.280955168479867,2.2569168305633713,1.518395980462096,-0.31849675072979566,-0.5853536957607297,-0.45191146632904083,-0.32466957694500703,-0.585132042587076,-0.22616631527789227,0.16068640762787795,2.535218694577791,-0.0662312945124324,0.8935500109568453,0.4444011573638508,0.9608769306330915,0.13378520274405037,0.873456354165654,1.1170799683491046,-1.6708869287985237,1.3242681966864143
2018-02-16,1.5169242547080315,0.27907142357498055,0.9656587765988043,0.39780834739781296,-0.48226203652680205,-0.647081026725207,-0.5496104030275908,-0.4975486418071038,-0.650729442166879,-0.18536939102345765,0.08327254713777918,2.5384160226708223,-0.32929833094056016,0.04825879420230693,0.8376798618895273,-0.1713287535069915,0.08004674072674363,0.01345081037693217,0.0849173546046629,-1.6708869287985237,-0.060527024973974324
2018-02-17,0.38292141439818983,2.1579841239121653,0.9793556572646009,2.271074351748775,-0.4395494358820009,-0.616562093363063,-0.5456286128238345,-0.4321401615056924,-0.6107110815888959,-0.04443456178086602,-0.04460073680482776,2.6571396707493062,-0.32929833094056016,-0.744269115952722,-0.43818287002637357,-0.0698753740076125,0.04060430637671648,-0.4435422340594221,0.7991405544204672,-1.6708869287985237,-0.060527024973974324
2018-02-18,2.2774931161322716,0.5129346722327641,0.046810057426490616,-1.6038912053067937,-0.21851629358305963,-0.520923013341152,-0.4859864479941782,-0.23724434008340856,-0.5262086008419681,-0.04443456178086602,-0.09851695020765286,2.682678130726802,-0.32929833094056016,-0.744269115952722,-0.43818287002637357,-0.0698753740076125,0.04060430637671648,-0.4435422340594221,1.3948341803569007,-1.461500216130248,-0.060527024973974324
2018-02-19,-1.6240195627419824,-0.08958553596244283,0.4502893304425069,1.9404723244221178,-0.4516104231507752,-0.6176181746303953,-0.5681013074324188,-0.44431786733216194,-0.6116912172528153,-0.04443456178086602,-0.01443034997650827,2.5528021604460274,-0.32929833094056016,-0.744269115952722,-0.43818287002637357,-0.0698753740076125,0.12155391447957174,-0.4435422340594221,0.6599615562485497,-1.461500216130248,-0.48650913340989677
2018-02-20,1.9442668856166139,1.403136669331619,2.022866054920652,0.0876643447485543,-0.3675611949421431,-0.5669299119268995,-0.5366728328513493,-0.3614418446753357,-0.5612569805079591,-0.04443456178086602,0.0031533768428469414,2.3885713493088625,-0.22407151636930905,-0.744269115952722,0.6091610007659207,-0.0698753740076125,-0.026632037992074913,-0.4435422340594221,0.49960985402618546,-1.461500216130248,-0.5921813955099419
2018-02-21,0.0856649309784642,-1.252158555767506,-2.0881170097992188,-1.835324332878481,-0.13843308347655506,-0.48231494896735627,-0.4836738819858092,-0.1739220604875639,-0.4950467207393206,-0.11613824683411457,-0.15037568078835342,2.3918123139503136,-0.22407151636930905,-0.49532987968910813,-0.12023269865708908,-0.16417813899860131,0.0067364197863011765,-0.4181827730919677,1.476774423472287,-1.461500216130248,-0.8120269680124176
2018-02-22,-1.8185270233150908,-1.008929378836261,-1.325378577673197,-1.6196968349996812,-0.15052806029469926,-0.5056031927637604,-0.5010287130769129,-0.15797216896360583,-0.5058071447119344,-0.27685340298794725,-0.19132779903787642,2.4534856732544426,-0.3819117382261856,0.4782582731079363,0.03164961721351157,-0.09578964078458543,0.17779102977403857,0.05757988397558247,1.1448003780881566,-1.461500216130248,-0.2123058956588517
2018-02-23,-1.6115256573960541,-1.392941242138597,-0.3142846015378483,0.8390985493580281,-0.2636828488467773,-0.5574193880044747,-0.5196952493155018,-0.2733069478275301,-0.5587102535063881,-0.5525417093133677,0.2918789791741984,2.426795910645038,-0.5397519600830624,1.00994072580165,0.2036238132707404,1.0772953601996316,0.13551861503536364,1.1645893895703021,0.7262704937753615,-1.461500216130248,-0.06526173746474795
2018-02-24,0.8236107103944008,0.1523569674341329,-0.6076148505777177,-1.1700918698513718,-0.45095910872709966,-0.6355544919172949,-0.5820382949202256,-0.48984471762215437,-0.6486304301769577,-0.6378443691180938,0.5864832615673568,2.4525075080274235,-0.6449787746543135,1.1453740927918983,0.4780574938176302,0.6902084827047491,0.08102954491879909,0.8505077398938758,0.5900433301351918,-1.461500216130248,-0.06526173746474795
2018-02-25,-1.170535570350395,-1.8827124823368282,-0.2384727939758751,-0.3126415624166421,-0.594615862750442,-0.6987143604188684,-0.6322502332346893,-0.5980706653766508,-0.6975050208973891,-0.6378443691180938,-0.14029784306975157,2.4532220426783007,-0.6449787746543135,1.1453740927918983,0.4780574938176302,0.6902084827047491,0.08102954491879909,0.8505077398938758,0.18211321527731025,-1.2235082231789374,-0.06526173746474795
2018-02-26,-0.3141382915193709,1.793448510923355,0.17683507608561327,2.0047746348851825,-0.5199469164065784,-0.6628526769627598,-0.607368735996497,-0.5267899354550235,-0.6630439610735112,-0.6378443691180938,-0.07715146242137058,2.5316502674882067,-0.592365367368688,1.1453740927918983,0.4780574938176302,0.6902084827047491,0.08102954491879909,0.8505077398938758,0.42437832575568113,-1.2235082231789374,0.43582366948557116
2018-02-27,1.992139750792838,1.1965585200538813,2.0639645241650895,0.6033894188744369,-0.5678481286703646,-0.6737908322876841,-0.6288939810689852,-0.5696788395278237,-0.6720216407843275,-0.29292491860333036,-0.01924734660585854,2.5215542157832838,-0.5397519600830624,-0.8569501820157517,-0.12446605481230973,-0.7920683482312285,-0.07810747624803031,-0.9483749672122472,0.2890367124750361,-1.2235082231789374,-0.6815557959405472
2018-02-28,0.647924487922098,0.6033002427646147,0.41993498774846977,-0.6349209517773373,-0.5667507423729353,-0.6720891073701876,-0.6109246791512717,-0.5875442629282274,-0.6785647759989859,-0.13715484417730783,-0.009232443239575326,2.4843732679047523,-0.6975921819399391,-1.1014806842520108,-0.435652588686556,-0.5138851774951184,-0.1398396600909131,-0.8299102737983182,0.4027494290957821,-1.2235082231789374,-0.6980089865402529
2018-03-01,-0.6762410761940494,-0.12732200248444725,-0.1768050616704842,1.4980973645613482,-0.632278363418552,-0.700178522903659,-0.6337606670050326,-0.6250972628892905,-0.6944164579204734,0.18674800899426197,0.0008270774688879524,2.392461697508057,-0.6975921819399391,-1.2330799746559156,-0.9037554239279835,-0.8192241654131703,-0.049602079390933244,-0.9937795148768414,0.25560047768814526,-1.2235082231789374,-0.8887029467284133
2018-03-02,1.5060427873820919,0.3527502813455374,1.2847134337435178,0.2626828621781561,-0.6458448637155616,-0.7026404792969269,-0.6427765948657921,-0.6456816774310192,-0.7000231927807966,-0.16929787540807453,-0.13267777447808604,2.3931310487879776,-0.6975921819399391,-0.21732271618830964,-1.70091126269274,0.6470420982085603,0.06973250561902915,0.35891347598660206,0.22825575598040684,-1.2235082231789374,1.2127108247201877
2018-03-03,0.2522128941522166,0.8953758474992223,0.5484469732377916,0.9964009429930571,-0.6759609273082665,-0.7126020387270323,-0.6530002923230988,-0.6699253035482334,-0.7073317581470409,-0.2756171325559945,-0.18652083670058675,2.1984336582986246,-0.7502055892255645,0.99535131980411,0.7008376754179538,0.6013299893035315,0.20905221772443688,0.7972005772749304,0.23088557219960068,-1.2235082231789374,1.2127108247201877
2018-03-04,0.9932975136485769,0.02881224448403721,0.05171661033786549,0.09041854713145908,-0.7217766974802635,-0.7346533219497586,-0.6636272212233961,-0.7309648089587083,-0.7363936799367048,-0.2756171325559945,-0.24631946703364366,2.1573320954263564,-0.8554324037968156,0.99535131980411,0.7008376754179538,0.6013299893035315,0.20905221772443688,0.7972005772749304,0.002212317996960062,-0.9117845216584571,1.2127108247201877
2018-03-05,0.0884500458871508,0.350265321997693,0.8093998649493485,-0.1671265275504627,-0.746476128437916,-0.7440487024755188,-0.6655716821555266,-0.7431616720223865,-0.7400356859194822,-0.2756171325559945,-0.09920694791273156,2.1488534340648178,-0.7502055892255645,0.99535131980411,0.7008376754179538,0.6013299893035315,0.20905221772443688,0.7972005772749304,0.05704935313902395,-0.9117845216584571,-0.19228220682567618
2018-03-06,-0.1664999871089006,-0.6788115879474871,-1.940102428533806,-1.7354266635971383,-0.5815061049745147,-0.6740038953020006,-0.6241957092201058,-0.6090165582500635,-0.6839246579819668,-0.3213591385382392,-0.19614308663621757,1.9844144029927366,-0.7502055892255645,0.02064553560894736,0.048918199807764184,0.32657347663804986,0.039242013198875346,0.18002573895615143,0.8241372259324963,-0.9117845216584571,0.9001074449204122
2018-03-07,-1.737341113511765,-1.4813868290163612,-2.833054225369494,-2.0238171108277263,-0.3389286900762684,-0.5842160785476601,-0.5537432847266922,-0.3658039304500551,-0.5927893766207468,-0.3955353644553924,-0.22808123544717254,1.6069650379257765,-0.592365367368688,-0.24974711110319833,0.439116585063447,0.18337936916326966,-0.15128596213309195,-0.04958925843444191,1.9652762036171987,-0.9117845216584571,-0.19958380529775308
2018-03-08,-2.023212357450579,-2.2270404816771903,-0.9191404661833297,-1.7361169338404416,-0.4484185902133519,-0.6407157734322776,-0.5827138760013222,-0.45268068957006113,-0.639692216393619,-0.5463603571536048,-0.21753730143233274,1.5498955430473087,-0.6449787746543135,0.2695418063680563,0.8121620130071129,0.23891707689498642,-0.10036187572897246,0.3141715694043834,2.025587550072686,-0.9117845216584571,-0.7382421935202425
2018-03-09,-1.7480893298276754,-2.0717930611412343,-2.0768073347272042,-0.15431426162851944,-0.1843670047817316,-0.5596376156868028,-0.5219895303658354,-0.20095793688785363,-0.5629089853781202,-0.7812517392245905,-0.22797175376409673,1.5486681711617756,-0.3819117382261856,1.2855904734639265,0.15476690197047355,1.0917022077870409,0.2927430986007741,1.263891162009332,2.2819007094362393,-0.9117845216584571,-0.06544911490300122
2018-03-10,-0.13441536819352,0.2292189250861523,1.0012500840464942,-1.340380633946978,-0.49352524767422756,-0.6658378387824656,-0.6060262351302154,-0.513082114355157,-0.6705628475804114,-0.6403169099819991,-0.15581777701340147,1.6076313066884018,-0.7502055892255645,-0.4598102530981995,0.19236585261569972,0.2018733626207819,-0.05295104961791944,-0.1076884056114085,0.6857096038232061,-0.9117845216584571,-0.06544911490300122
2018-03-11,-1.3488042661211241,0.7642969031904808,-0.6646321771493358,2.2834643388708997,-0.4114960722807193,-0.6365547124548288,-0.5842281592365152,-0.4320805786285493,-0.6413116964575067,-0.6403169099819991,-0.16463002096684717,1.493893987453169,-0.80281899651119,-0.4598102530981995,0.19236585261569972,0.2018733626207819,-0.05295104961791944,-0.1076884056114085,1.0990066905569933,-0.9545315939638928,-0.06544911490300122
