Open_time,Close,Volume,trades,VIX,Bitcoin_TransactionFee,volatility,GoogleTrend,DowJones,EuroStoxx50,Nasdaq,OilWTI,SPX,TradePermin,Dominance,Gold,MCHI,Weekly_return,Monthly_return,Daily_return,Volatility,SMA_10,EMA_10,RSI_14,MACD,MACD_Signal,Bollinger_Upper,Bollinger_Lower
2018-02-11,8063.88,45025.187952,524626,25.61,61.96458348,1.4105397974993503,29,24601.27,3368.25,6981.96,59.29,2656.0,92.6451388888889,0.3395434537024443,1314.1,65.830002,-0.01477493063369828,-0.41310959744570785,-0.05508566928912417,0.07383102737767158,8151.473,8490.695071176353,36.349284915234,-1227.4753973615789,-1260.4119807428053,12652.709188085888,6377.015811914111
2018-02-12,8903.0,41987.85049,477660,25.61,69.96971094,1.4612582747111815,31,24601.27,3368.25,6981.96,59.29,2656.0,86.28888888888889,0.3395434537024443,1322.3,66.989998,0.28285487443065493,-0.3734693877551021,0.10405908818087561,0.07648575380667347,8154.470000000001,8565.659603689743,43.19383438151463,-1117.1867487749078,-1231.766934349226,12508.7090780334,6331.3979219666
2018-02-13,8539.9,35454.972956,401893,24.97,68.57325292,1.4580602214656722,29,24640.45,3340.93,7013.51,59.19,2662.94,78.66666666666667,0.3395434537024443,1325.35,67.690002,0.11601460506472683,-0.36624071706175665,-0.040784005391441114,0.07631836004923177,8088.464,8560.976039382516,41.1326577443518,-1047.0120326597116,-1194.8159540113231,12252.026367548027,6307.071632451971
2018-02-14,9449.99,40811.952867,514897,19.26,63.75846926,1.5150653287789753,29,24893.49,3369.83,7143.62,60.6,2698.63,89.00347222222223,0.3395434537024443,1336.25,69.82,0.24358336623239896,-0.3020650771458937,0.1065691635733439,0.0793021437369923,8214.982,8722.614941312968,47.8499049818125,-907.5003088354442,-1137.3528249761475,12031.21106069996,6355.358939300041
2018-02-15,10000.09,52427.596715,608349,19.13,64.08005499,1.37429311909247,32,25200.37,3389.63,7256.43,61.34,2731.2,111.62708333333332,0.3395434537024443,1352.45,71.57,0.28469479780370555,-0.08256055045871558,0.05821170181132462,0.07193378951841203,8520.992,8954.883133801519,51.45566985289315,-743.9717467641749,-1058.676609333753,11863.138666116709,6414.540333883291
2018-02-16,10159.98,38161.205974,405310,19.46,58.25713445,1.375174758670287,27,25219.38,3426.8,7239.47,61.68,2732.22,58.20555555555556,0.3395434537024443,1352.1,71.239998,0.16997623193212275,-0.07542322676109026,0.01598885610029499,0.07197993664302518,8771.776,9173.991654928515,52.484032322250606,-594.6180101355258,-965.8648894941076,11613.530071269524,6531.046928730476
2018-02-17,11039.55,41882.108407,413585,20.6,48.63875388,1.407911926681577,27,24964.75,3407.79,7234.31,61.72,2716.26,95.17152777777778,0.3395434537024443,1352.1,71.239998,0.29359923505796814,0.007077195066215181,0.08657202081106452,0.07369347833252161,9115.831,9513.184081305148,57.78232350432623,-400.6615724904532,-852.8242260933768,11397.89700658428,6662.639993415721
2018-02-18,10383.43,61137.380728,537534,20.6,44.58328081,1.414953968166692,27,24964.75,3407.79,7234.31,61.72,2716.26,126.00277777777778,0.3610200481886957,1352.1,71.239998,0.28764688958665063,-0.09512434880060783,-0.05943358198477289,0.07406207563023982,9375.772,9671.410611976939,53.0319135163826,-296.47551368031964,-741.5544836107654,11210.621870641162,6763.158129358837
2018-02-19,11153.0,40831.417131,366882,20.6,50.9081119,1.3791416297781316,27,24964.75,3407.79,7234.31,62.38,2716.26,87.96805555555555,0.3610200481886957,1346.6,71.239998,0.25272380096596647,-0.12866779063026856,0.07411520085366785,0.07218757216659297,9622.679999999998,9940.790500708405,57.45046985830956,-150.0794218640567,-623.2594712614236,11397.972863343814,6667.356136656187
2018-02-20,11200.99,48153.354288,432197,20.6,52.23072575,1.3338561980731216,29,24964.75,3435.08,7234.31,61.9,2716.26,79.66875,0.3610200481886957,1339.85,70.629997,0.3116066932868067,-0.028535125758889834,0.004302878149376799,0.06981722433667022,9889.381,10169.917682397785,57.71760095961062,-29.843060220386178,-504.5761890532162,11577.547062001391,6579.370937998607
2018-02-21,10437.6,68113.818754,542340,20.02,40.68256761,1.3347498701064784,29,24797.78,3430.16,7218.23,61.68,2701.33,130.24375,0.3610200481886957,1330.5,71.279999,0.10450910530064061,-0.02996733286555353,-0.0681537971197188,0.06986400126879108,10126.753,10218.587194689097,52.112866418813596,3.8021012978206272,-402.9005309830089,11710.95230539256,6567.273694607438
2018-02-22,9811.04,67060.166483,506273,18.72,37.60222865,1.3517558428679053,26,24962.48,3431.99,7210.09,62.77,2703.96,113.06180555555557,0.3610200481886957,1328.35,71.160004,-0.01890482985653119,-0.09150139177233818,-0.06002912546945649,0.07075413456581593,10217.557,10144.487704745625,47.993502992750514,-19.86305251324484,-326.2930352890561,11771.596618718297,6600.430381281702
2018-02-23,10131.04,57202.70237,467480,16.49,73.94810594,1.3443963381957786,23,25309.99,3441.46,7337.39,63.55,2747.3,91.4,0.3610200481886957,1327.95,72.339996,-0.002848430803997548,-0.10739657039345396,0.03261631794386721,0.07036892048543537,10376.670999999998,10142.042667519147,50.160368543481646,-12.650702336579343,-263.5645686985607,11852.50825407401,6612.6267459259925
2018-02-24,9694.51,40888.156299,337918,15.8,96.10766905,1.351486121039963,21,25709.27,3463.18,7421.46,63.91,2779.6,84.34930555555556,0.3610200481886957,1327.95,72.339996,-0.12183829956837,-0.1325032862740677,-0.043088369999526255,0.07074001668009695,10401.123000000001,10060.673091606574,47.26714158382028,-41.67873906612658,-219.1874027720739,11887.569418281404,6728.5355817185955
2018-02-25,9590.0,28373.517586,233567,15.8,41.44060303,1.351683148686049,21,25709.27,3463.18,7421.46,63.91,2779.6,63.23611111111112,0.3854306588643009,1327.95,72.339996,-0.07641309278340591,-0.13517900622238255,-0.010780328247637083,0.07075032957843425,10360.114,9975.096165859923,46.57451593490795,-72.28351155718337,-189.8066245290958,11767.81511467557,7113.29088532443
2018-02-26,10324.0,34878.292756,285276,15.8,46.19035139,1.373309151710584,22,25709.27,3463.18,7421.46,63.91,2779.6,75.775,0.3854306588643009,1333.5,73.0,-0.07432977674168384,-0.10155774084065794,0.07653806047966638,0.07188228631173925,10376.516,10038.533226612664,51.90494923467565,-36.8851593885538,-159.2223315009874,11772.318602996453,7375.973397003544
2018-02-27,10569.04,30705.385123,240542,18.59,50.54578675,1.370525240111976,23,25410.03,3458.03,7330.35,63.01,2744.28,68.7701388888889,0.3854306588643009,1325.75,70.209999,-0.05641912009563432,-0.11034642401693606,0.02373498643936478,0.07173656971883048,10329.465,10134.98900359218,53.57041036023756,10.816286434601352,-125.21460791386966,11753.949306242146,7691.346693757851
2018-02-28,10326.76,30800.983782,277886,19.85,51.29908837,1.360272868682875,20,25029.2,3438.96,7273.01,61.64,2713.83,74.65555555555555,0.3854306588643009,1317.85,69.199997,-0.010619299455813636,-0.08214736467869521,-0.022923557863344324,0.07119993607190328,10323.798,10169.856457484511,51.665392252587374,28.73877206317411,-94.42393191846091,11678.375206764133,8021.194793235867
2018-03-01,10920.0,25092.55393,230428,22.47,52.05574602,1.334928932820417,20,24608.98,3399.16,7180.56,60.99,2677.67,67.03958333333334,0.3854306588643009,1307.75,68.980003,0.11303184983447201,0.0666656247466424,0.05744686620004713,0.06987337383960304,10300.498000000001,10306.246192487328,55.80923441681756,89.7770867629024,-57.58372818218825,11763.277765983039,8159.900234016961
2018-03-02,11039.0,23910.71009,211691,19.59,42.01376982,1.335113501486087,20,24538.06,3324.75,7257.87,61.25,2691.25,65.62430555555555,0.3854306588643009,1322.3,68.980003,0.08962159857230834,0.07330021098482264,0.010897435897435859,0.06988303460510026,10284.299,10439.474157489632,56.61277551458698,146.06890498333996,-16.853201549082613,11817.546104212355,8356.133895787645
2018-03-03,11464.48,21287.15328,190444,18.73,37.96379904,1.2814271358212097,19,24874.76,3355.32,7330.7,62.57,2720.94,65.76041666666667,0.3854306588643009,1322.3,68.980003,0.1825744674047476,0.24282672702753083,0.03854334631760126,0.06707296179450799,10386.987000000001,10625.83885612788,59.45177484664597,222.4490029625067,31.007239353235256,11809.809689817524,8703.930310182477
2018-03-04,11515.0,17295.918653,168359,18.73,33.46586197,1.2700936838000374,17,24874.76,3355.32,7330.7,62.57,2720.94,53.925,0.4174038602389024,1322.3,68.980003,0.2007299270072993,0.2977528533094105,0.004406654292213874,0.06647974180316699,10557.383,10787.504518650085,59.78822869499514,283.7860141659821,81.56299431578464,11899.805447403687,8875.134552596315
2018-03-05,11454.0,15144.231063,164318,18.73,44.53138052,1.2677557556282208,19,24874.76,3355.32,7330.7,62.57,2720.94,56.76319444444445,0.4174038602389024,1320.4,69.07,0.10945370011623412,0.2450054130670134,-0.005297438124185816,0.06635736904972435,10689.679,10908.68551525916,59.150024352326824,323.7419515571273,129.9987857640532,11844.1308823923,9222.2191176077
2018-03-06,10716.48,29515.572363,250306,18.36,37.24003205,1.222412908815918,19,24884.12,3357.86,7372.01,62.6,2728.12,96.46527777777776,0.4174038602389024,1331.4,69.769997,0.013950179013420216,0.30931322779636905,-0.06438973284442118,0.06398401597573408,10791.876,10873.739057939312,51.93215432687102,292.5235896663489,162.50374654451235,11805.543178571505,9387.455821428495
2018-03-07,9910.0,50647.67108,396721,17.76,34.8377064,1.1183340375889883,22,24801.36,3377.36,7396.65,61.15,2726.8,155.52708333333334,0.4174038602389024,1329.4,69.980003,-0.04035728534409633,0.4279559480633257,-0.07525605422676096,0.058536278872097953,10823.876,10698.513774677618,45.40712303366258,200.39657006911148,170.08231124943217,11811.024630545293,9372.965369454705
2018-03-08,9271.64,41109.473226,336514,16.54,35.63080068,1.1025975463979427,21,24895.21,3413.28,7427.95,60.12,2738.97,158.6486111111111,0.4174038602389024,1321.0,70.260002,-0.150948717948718,0.21164014249608587,-0.06441574167507569,0.0577125932773956,10718.64,10439.082179281688,41.014349305278984,75.01025477134499,151.06789995381476,11891.249392998352,9203.906607001647
2018-03-09,9227.0,64112.291407,462712,14.64,34.8459414,1.1022591076767667,26,25335.74,3420.54,7560.81,62.04,2786.57,171.91458333333333,0.4174038602389024,1320.6,72.099998,-0.1641453030165776,0.21423871562047636,-0.004814682192147202,0.057694878585096164,10584.436,10218.70360123047,40.71770138804825,-27.642730202933308,115.32577392246515,11901.615734498082,9012.28526550192
2018-03-10,8770.22,37180.012857,288066,15.78,40.27322368,1.118517756273309,19,25178.61,3429.48,7588.32,61.36,2783.02,89.30069444444445,0.4174038602389024,1320.6,72.099998,-0.2350093506203509,0.12669546070025506,-0.049504714425056995,0.058545895147537975,10428.782,9955.342946461295,37.71195648497685,-144.19213176166522,63.42219278563908,12006.469581931817,8746.110418068185
2018-03-11,9533.57,44325.973386,333367,15.78,39.61038377,1.0871555315672747,18,25178.61,3429.48,7588.32,61.36,2783.02,110.69166666666666,0.4130193339923265,1320.6,72.099998,-0.17207381676074684,0.0978417581000286,0.08703886561568597,0.05690432127985915,10290.139,9878.656956195604,45.016640755644524,-172.9685331907367,16.144047590363925,11923.932820758606,8666.704179241393
2018-03-12,9131.34,42230.77793,336642,15.78,33.46783473,1.0969150795286504,20,25178.61,3429.48,7588.32,61.36,2783.02,97.01944444444445,0.4130193339923265,1319.15,72.389999,-0.20278156102671552,0.069997820477667,-0.04219091064522518,0.05741515936752421,10099.373,9742.78114597822,42.20781340253264,-225.62971911732348,-32.210705751173556,11841.030980900494,8542.641019099505
2018-03-13,9150.0,40191.409358,342734,16.35,60.67628875,1.0762000091992072,18,25007.03,3397.35,7511.01,60.71,2765.31,92.77916666666668,0.4130193339923265,1322.75,71.18,-0.14617486338797814,0.13468950430809978,0.002043511686127042,0.056330883030667266,9867.925,9635.002755800362,42.3874071640569,-262.8286571610315,-78.33429603314515,11835.726040472156,8419.185959527844
2018-03-14,8170.0,49708.094108,399127,17.23,37.04036657,1.0853897246969064,22,24758.12,3390.98,7496.81,60.96,2749.48,38.21527777777778,0.4130193339923265,1323.55,71.730003,-0.17558022199798184,-0.08233179827024595,-0.10710382513661199,0.05681189472399665,9533.425,9368.638618382114,36.05105609656253,-367.15456409372746,-136.09834964526164,11962.542784525687,8128.26521547431
2018-03-15,8240.98,52291.022277,400529,16.59,36.64624829,1.0764217101837856,24,24873.66,3414.13,7481.74,61.19,2747.33,123.90694444444443,0.4130193339923265,1318.75,72.540001,-0.11116264220785099,-0.035002751788662634,0.00868788249694008,0.05634248739056629,9212.123,9163.609778676275,36.78810414141299,-439.0450659459093,-196.6876929053912,12029.779565248202,7872.022434751798
2018-03-16,8260.0,38815.409893,255807,15.8,29.65177072,1.0060579807292658,21,24946.51,3437.4,7481.99,62.34,2752.01,87.67986111111111,0.4130193339923265,1310.1,72.639999,-0.10480112712691014,-0.12592500097883697,0.0023079779346630858,0.05265948146265015,8966.475,8999.317091644223,36.99764965850085,-488.8489056768685,-255.11993545968667,12090.094114650814,7668.256885349188
2018-03-17,7824.8,33110.206329,292041,19.02,21.51541723,0.9952597376575432,18,24610.91,3394.79,7344.24,62.06,2712.92,80.17916666666666,0.4130193339923265,1310.1,72.639999,-0.10779889216005978,-0.21752704225661967,-0.052687651331719154,0.0520942755880818,8757.955,8785.768529527091,34.203717083542045,-557.0148894469712,-315.4989262571436,12183.879088527829,7397.95191147217
2018-03-18,8189.99,59488.231711,423336,19.02,25.33293823,1.0097611219832578,22,24610.91,3394.79,7344.24,62.06,2712.92,140.88472222222222,0.4282062951161,1310.1,72.639999,-0.14093146638667364,-0.19389703523038426,0.04667084142725697,0.05285331273475718,8649.79,8677.445160522166,38.406992698103515,-574.9415731477984,-367.3874556352746,12165.76326180838,7202.6667381916195
2018-03-19,8600.0,55297.084942,360414,19.02,30.78064883,0.9751601788739482,21,24610.91,3394.79,7344.24,62.06,2712.92,115.0875,0.4282062951161,1312.4,71.57,-0.058188611967137316,-0.22098273933267198,0.05006233218843992,0.05104221659799762,8587.09,8663.364222245407,42.8233619750368,-549.7273045584443,-403.85542541990856,12075.727675040904,7095.798324959098
2018-03-20,8909.98,44865.105835,298261,18.2,31.3790795,0.9674100278714712,20,24727.27,3412.08,7364.3,63.4,2716.94,72.35,0.4282062951161,1311.0,72.860001,-0.026231693989071103,-0.1419039758538364,0.036044186046511495,0.050636555154159324,8601.066,8708.203454564424,45.977169698897605,-498.98008780543387,-422.88035789701365,11996.726495415052,7033.121504584946
2018-03-21,8885.0,39972.405371,293696,17.86,31.0252744,0.925704221511206,19,24682.31,3401.04,7345.29,65.17,2711.93,70.14930555555556,0.4282062951161,1321.35,72.18,0.08751529987760098,-0.20335335784093966,-0.0028035977634067732,0.04845357347817152,8536.208999999999,8740.348281007255,45.75812725197673,-455.5271961863473,-429.4097255548804,11818.098187652002,7008.249812347996
2018-03-22,8722.9,40617.556809,276449,23.34,27.7247885,0.9257629702395868,19,23957.89,3348.19,7166.68,64.3,2643.69,75.04930555555555,0.4282062951161,1329.15,68.529999,0.05847848192812011,-0.2212384798129451,-0.01824423185143509,0.04845664852715715,8495.365,8737.175866278663,44.28375958650813,-429.22276889291606,-429.37233422248755,11593.238916862372,7001.499083137629
2018-03-23,8898.03,39991.007666,278571,24.87,26.25767336,0.9034782691003076,17,23533.2,3298.07,6992.67,65.88,2588.26,72.23125,0.4282062951161,1346.6,67.089996,0.07724334140435851,-0.1475022993791676,0.020077038599548347,0.047290213958749924,8470.168,8766.422072409816,46.29701197346224,-389.7519752140979,-421.44826242080967,11229.762112926463,7108.330887073537
2018-03-24,8546.86,35466.609572,270300,21.03,21.76498898,0.890239443721333,15,24202.6,3278.72,7220.54,65.55,2658.55,67.15138888888889,0.4282062951161,1346.6,67.089996,0.0922783968919334,-0.1288528025571194,-0.03946603911202817,0.04659726216771495,8507.854,8726.50169560803,42.945966342083125,-382.39950751457945,-413.6385114395636,10774.686396156048,7266.59260384395
2018-03-25,8470.15,29001.769316,215660,21.03,20.23147507,0.8807558384447852,15,24202.6,3278.72,7220.54,65.55,2658.55,50.578472222222224,0.443252479849294,1346.6,67.089996,0.034207611975106245,-0.16394072079470623,-0.008975225989427793,0.04610086758030017,8530.771,8679.89229640657,42.226953922344784,-378.4005142170681,-406.5909119950646,10213.155240825428,7529.738759174568
2018-03-26,8134.23,44033.59566,310462,21.03,26.98506764,0.8789646271204489,20,24202.6,3278.72,7220.54,65.55,2658.55,76.80833333333334,0.443252479849294,1352.4,69.790001,-0.054159302325581415,-0.1609446996289653,-0.039659274038830516,0.046007111294542956,8518.194,8580.680969787192,39.13688061521005,-397.75218027495066,-404.82316565104185,9804.289117673874,7680.379882326128
2018-03-27,7795.51,37427.64805,266540,22.5,27.51028124,0.8881507786190954,17,23857.71,3316.95,7008.81,65.25,2612.62,76.55347222222223,0.443252479849294,1341.45,68.32,-0.12508108884643954,-0.18712095933263817,-0.041641310855483504,0.046487936439635905,8515.265,8437.922611644066,36.25585670691831,-435.4013524824077,-410.938803017315,9627.758367819617,7645.461632180384
2018-03-28,7949.3,26401.33167,183620,22.87,24.09273355,0.8427866926076963,17,23848.42,3331.25,6949.23,64.38,2605.0,51.99166666666667,0.443252479849294,1332.45,67.360001,-0.10531232414181202,-0.23001743510267336,0.01972802292601772,0.04411347165515527,8491.196,8349.08213679969,38.47056002700066,-447.66858025198417,-418.28475846424885,9559.696235444891,7581.289764555107
2018-03-29,7090.14,54620.915125,359537,19.97,27.20122872,0.9040505121406736,21,24103.11,3361.5,7063.44,64.94,2640.87,108.99583333333334,0.443252479849294,1323.85,68.57,-0.18718086874777873,-0.32915950739139976,-0.10807995672574944,0.047320166528436264,8340.21,8120.183566472473,31.81939375692559,-520.7149999546218,-438.77080676232345,9604.297966856837,7323.002033143162
2018-03-30,6840.23,65306.031976,400057,23.62,25.7646693,0.9069221468850066,24,23644.19,3346.93,6870.12,63.01,2581.88,147.16180555555556,0.443252479849294,1323.85,68.57,-0.23126467319170663,-0.33762089948831975,-0.03524754095123661,0.04747047476064877,8133.234999999999,7887.46473620475,30.18464992230674,-591.9468672435278,-469.4060188585643,9707.644025526248,7026.656974473752
2018-03-31,6923.91,36868.539087,240293,23.62,20.07447617,0.8762075423078263,17,23644.19,3346.93,6870.12,63.01,2581.88,84.12777777777778,0.443252479849294,1323.85,68.57,-0.18988845026126566,-0.36594230769230773,0.012233506768047242,0.04586279887978927,7937.125999999999,7712.272965985703,31.454520171200002,-634.3341493958787,-502.39164496602723,9606.82124949594,6866.513750504058
2018-04-01,6813.01,44071.430463,260942,23.62,18.28180544,0.8715856700578662,19,23644.19,3346.93,6870.12,63.01,2581.88,83.225,0.4493873995787193,1323.85,68.57,-0.19564470522954136,-0.3828236253283812,-0.016016961514519923,0.04562087902951078,7746.137,7548.770608533757,30.658625375086057,-669.1614029409311,-535.745596561008,9562.59961294392,6678.90238705608
2018-04-02,7056.0,32123.560072,206780,23.62,21.39248333,0.8694185405770165,19,23644.19,3346.93,6870.12,63.01,2581.88,64.66875,0.4493873995787193,1323.85,66.910004,-0.1325546486883208,-0.3845337948166859,0.035665586869827015,0.045507446288148054,7561.933999999999,7459.17595243671,34.565427440308575,-669.4381240609464,-562.4841020609957,9447.281949444676,6584.820050555327
2018-04-03,7405.21,37787.331811,248143,21.1,25.12929851,0.8959210242980375,19,24033.36,3346.93,6941.28,63.51,2614.45,70.95833333333333,0.4493873995787193,1333.45,67.540001,-0.05006728232020741,-0.3569075119409466,0.04949121315192739,0.046894649686912065,7447.769,7449.36396108458,39.81362419483612,-634.1687958893235,-576.8210408266614,9432.400310847603,6523.222689152399
2018-04-04,6796.1,42227.183804,277249,20.06,24.81899369,0.9267102052754234,17,24264.3,3340.35,7042.11,63.37,2644.69,75.30416666666666,0.4493873995787193,1337.3,67.650002,-0.14506937717786472,-0.4066614283219836,-0.08225425072347703,0.048506229074964394,7280.364,7330.588695432838,34.60069942410357,-647.8991080524193,-591.036654271813,9446.106461749523,6365.028538250477
2018-04-05,6770.76,39029.73146,238476,18.94,24.46293557,0.9109387141098184,18,24505.22,3429.95,7076.55,63.54,2662.84,70.73194444444445,0.4493873995787193,1327.7,67.830002,-0.045045654951806346,-0.36819179432052307,-0.0037286090551934548,0.047680711497864604,7144.017,7228.801659899595,34.39891388499063,-653.2944340143613,-603.4882102203227,9441.875846354054,6220.335153645946
2018-04-06,6601.39,27455.01192,162456,21.49,34.53138383,0.884949783567454,20,23932.76,3408.1,6915.11,62.06,2604.47,57.27916666666667,0.4493873995787193,1331.2,66.199997,-0.034916954546849954,-0.33386579212916245,-0.02501491708464043,0.04632038870102371,7024.6050000000005,7114.726812645123,33.01309656682902,-663.5875875855199,-615.5080856933621,9472.044163207096,6067.825836792905
2018-04-07,6895.8,32269.578267,178577,21.77,27.16559493,0.8859842673667717,15,23979.1,3414.85,6950.34,63.42,2613.16,54.62777777777778,0.4493873995787193,1331.2,66.199997,-0.004059844798675827,-0.25624808555983614,0.0445981831099207,0.04637453605783319,6919.255,7074.921937618737,37.71069100927261,-640.6040744280463,-620.527283440299,9438.218258140449,5972.232741859549
2018-04-08,7018.0,21427.673165,152461,21.77,21.01734283,0.8907215065068338,15,23979.1,3414.85,6950.34,63.42,2613.16,39.144444444444446,0.4519153655727065,1331.2,66.199997,0.03008802276820366,-0.2394060908204183,0.01772093158154231,0.04662249448712711,6912.041,7064.57249441533,39.60389698646473,-605.5485689693069,-617.5315405461006,9331.35120235666,5920.899797643338
2018-04-09,6782.72,34078.297206,212669,21.77,22.42407623,0.8830627785815524,17,23979.1,3414.85,6950.34,63.42,2613.16,76.00763888888889,0.4519153655727065,1331.95,67.07,-0.038730158730158726,-0.2266191726091249,-0.03352522086064402,0.04622161834585691,6906.289999999999,7013.326586339815,37.255999850521796,-589.9513659008435,-612.0155056170493,9151.60443705501,5887.920562944989
2018-04-10,6843.9,22326.728095,147755,20.47,22.98846383,0.8174585184316306,16,24408.0,3438.78,7094.3,65.51,2656.87,39.38194444444444,0.4519153655727065,1338.95,69.080002,-0.07579933587298682,-0.28212621295065754,0.009019980184940435,0.04278773442722681,6898.289,6982.521752459847,38.28064077307199,-566.1277866773935,-602.8379618291181,8941.78967334578,5893.625326654222
2018-04-11,6953.79,23997.871177,155607,20.24,22.75353142,0.813897862024791,16,24189.45,3419.71,7069.03,66.82,2642.19,43.671527777777776,0.4519153655727065,1350.75,69.010002,0.023203013493032776,-0.23846992883848372,0.016056634375136936,0.04260136115288041,6912.367,6977.297797467148,40.170579289304165,-532.2448367253755,-588.7193368083696,8735.151615561386,5923.352384438612
2018-04-12,7923.0,64861.595987,404588,18.49,35.70920887,0.9628557554730858,19,24483.05,3443.97,7140.25,67.07,2663.99,132.7375,0.4519153655727065,1341.35,69.099998,0.1701788277829963,-0.13409836065573766,0.1393786697613819,0.050398173641828574,6999.067,7149.24365247312,53.65118241170017,-422.31700030455886,-555.4388695076075,8514.455912663243,6046.545087336755
2018-04-13,7877.41,55044.523148,351905,17.41,36.36336175,0.8876336844936834,19,24360.14,3448.0,7106.65,67.39,2656.3,100.14930555555556,0.4519153655727065,1343.7,67.830002,0.19329565440005814,-0.03581272949816405,-0.005754133535277095,0.04646087049608875,7046.286999999999,7281.637533841644,53.045728165053305,-335.0152823075714,-511.3541520676003,8367.440960983991,6126.615039016008
2018-04-14,7999.01,31621.286357,194500,16.56,23.75939568,0.8887935135281239,16,24573.04,3441.04,7156.28,66.22,2677.84,48.91875,0.4519153655727065,1343.7,67.830002,0.15998288813480666,-0.02936179920349269,0.015436545768215737,0.04652157872236283,7166.5779999999995,7412.0688913249805,54.519978908418054,-253.09837752580097,-459.70299715924045,8251.616553015296,6195.325446984706
