"Date","Price","Open","High","Low","Vol.","Change %"
"08/09/2023","41.1858","40.6067","41.4264","40.6067","","1.43%"
"08/08/2023","40.6067","38.5100","40.6067","37.9737","","5.44%"
"08/07/2023","38.5100","37.2954","38.5100","37.2954","","3.26%"
"08/06/2023","37.2954","37.4283","37.4517","37.0989","","-0.36%"
"08/05/2023","37.4283","37.9467","37.9467","37.2334","","-1.37%"
"08/04/2023","37.9467","39.5335","39.5335","37.9467","","-4.01%"
"08/03/2023","39.5335","39.9514","39.9586","39.4914","","-1.05%"
"08/02/2023","39.9514","39.8956","40.1371","39.8956","","0.14%"
"08/01/2023","39.8956","39.2024","40.0207","39.2024","","1.77%"
"07/31/2023","39.2024","38.9118","39.3226","38.9118","","0.75%"
"07/30/2023","38.9118","37.7595","38.9118","37.7595","","3.05%"
"07/29/2023","37.7595","38.6727","38.6727","37.7312","","-2.36%"
"07/28/2023","38.6727","40.0012","40.0012","38.6727","","-3.32%"
"07/27/2023","40.0012","41.0064","41.0384","40.0012","","-2.45%"
"07/26/2023","41.0064","40.0372","41.0064","40.0372","","2.42%"
"07/25/2023","40.0372","40.7917","40.7917","40.0190","","-1.85%"
"07/24/2023","40.7917","41.1683","41.4407","40.7917","","-0.91%"
"07/23/2023","41.1683","40.8438","41.1683","40.7428","","0.79%"
"07/22/2023","40.8438","42.1046","42.1046","40.5832","","-2.99%"
"07/21/2023","42.1046","43.3692","43.4950","42.1046","","-2.92%"
"07/20/2023","43.3692","43.7979","43.7979","43.2782","","-0.98%"
"07/19/2023","43.7979","45.5564","45.5564","43.7979","","-3.86%"
"07/18/2023","45.5564","45.4435","45.5773","45.3224","","0.25%"
"07/17/2023","45.4435","45.2887","45.4435","44.9627","","0.34%"
"07/16/2023","45.2887","45.9890","46.0661","45.2887","","-1.52%"
"07/15/2023","45.9890","47.0798","47.0798","45.7838","","-2.32%"
"07/14/2023","47.0798","46.4832","47.4091","46.4832","","1.28%"
"07/13/2023","46.4832","45.3085","46.4832","44.0455","","2.59%"
"07/12/2023","45.3085","45.7982","46.6142","45.3085","","-1.07%"
"07/11/2023","45.7982","46.3444","46.3444","45.6709","","-1.18%"
"07/10/2023","46.3444","45.9354","46.3761","45.9354","","0.89%"
"07/09/2023","45.9354","46.8293","46.8293","45.9197","","-1.91%"
"07/08/2023","46.8293","48.4443","48.4950","46.8293","","-3.33%"
"07/07/2023","48.4443","49.5508","49.6329","48.4443","","-2.23%"
"07/06/2023","49.5508","47.5357","49.5508","47.3058","","4.24%"
"07/05/2023","47.5357","49.6099","49.6099","47.5350","","-4.18%"
"07/04/2023","49.6099","49.5891","50.7309","49.5891","","0.04%"
"07/03/2023","49.5891","48.0304","49.5891","48.0304","","3.25%"
"07/02/2023","48.0304","46.8549","48.0304","46.8549","","2.51%"
"07/01/2023","46.8549","47.4250","47.4901","46.8160","","-1.20%"
"06/30/2023","47.4250","48.0399","48.0399","46.4226","","-1.28%"
"06/29/2023","48.0399","50.2704","50.2890","48.0399","","-4.44%"
"06/28/2023","50.2704","51.4230","51.4230","49.9617","","-2.24%"
"06/27/2023","51.4230","51.6848","51.7057","51.4230","","-0.51%"
"06/26/2023","51.6848","52.2156","52.5045","51.6848","","-1.02%"
"06/25/2023","52.2156","53.0138","53.0344","52.1902","","-1.51%"
"06/24/2023","53.0138","53.9428","54.1335","52.8285","","-1.72%"
"06/23/2023","53.9428","55.0465","55.0465","52.7973","","-2.00%"
"06/22/2023","55.0465","57.4876","57.5361","55.0465","","-4.25%"
"06/21/2023","57.4876","52.7365","57.5276","52.7365","","9.01%"
"06/20/2023","52.7365","47.5290","52.7365","47.5290","","10.96%"
"06/19/2023","47.5290","46.8538","47.5374","46.8538","","1.44%"
"06/18/2023","46.8538","46.3889","46.8538","46.1241","","0.91%"
"06/17/2023","46.4331","48.5569","48.5569","46.4331","","-4.34%"
"06/16/2023","48.5387","50.6458","50.6458","48.2499","","-4.23%"
"06/15/2023","50.6842","48.4218","50.7305","48.3841","","4.81%"
"06/14/2023","48.3563","48.8733","48.8733","47.3850","","-1.13%"
"06/13/2023","48.9105","48.4464","49.0111","48.4464","","1.32%"
"06/12/2023","48.2724","45.9331","48.2724","45.6504","","5.16%"
"06/11/2023","45.9053","45.7324","46.0458","45.7324","","0.62%"
"06/10/2023","45.6204","43.4505","45.6204","43.3461","","4.89%"
"06/09/2023","43.4915","44.7329","44.7329","43.4915","","-2.93%"
"06/08/2023","44.8049","43.3575","45.6768","43.3575","","3.34%"
"06/06/2023","43.3575","43.4166","43.4166","43.3575","","-0.26%"
"06/05/2023","43.4688","44.0632","44.1585","43.4000","","-1.35%"
"06/04/2023","44.0632","44.0452","44.0632","43.4938","","-0.04%"
"06/03/2023","44.0830","45.3247","45.3247","44.0830","","-2.75%"
"06/02/2023","45.3311","46.4032","46.4032","44.9562","","-2.61%"
"06/01/2023","46.5457","47.4972","48.0438","46.5457","","-2.21%"
"05/31/2023","47.5965","48.4028","48.4028","47.5965","","-1.94%"
"05/30/2023","48.5401","49.9845","49.9845","48.5401","","-2.96%"
"05/29/2023","50.0207","49.8612","50.9036","49.8612","","0.79%"
"05/28/2023","49.6294","47.2784","49.6294","47.2120","","4.80%"
"05/27/2023","47.3575","48.4562","48.4562","47.3575","","-2.32%"
"05/26/2023","48.4828","51.2808","51.2808","48.4828","","-5.63%"
"05/25/2023","51.3748","53.3150","53.3974","51.3748","","-3.57%"
"05/24/2023","53.2778","52.1543","53.2778","52.0868","","2.30%"
"05/23/2023","52.0816","50.2280","52.0816","50.0060","","3.71%"
"05/22/2023","50.2205","49.5772","50.2205","49.0787","","1.23%"
"05/21/2023","49.6123","49.1479","49.6123","48.9631","","0.91%"
"05/20/2023","49.1668","48.8557","49.3475","48.8362","","0.66%"
"05/19/2023","48.8463","49.8517","49.8517","48.3828","","-2.20%"
"05/18/2023","49.9468","52.4365","52.4365","49.9468","","-4.87%"
"05/17/2023","52.5016","53.2213","53.2213","52.5016","","-1.41%"
"05/16/2023","53.2538","53.8039","54.0279","53.2538","","-0.81%"
"05/15/2023","53.6904","51.4476","53.6904","51.4441","","4.36%"
"05/14/2023","51.4476","52.0279","52.0279","51.4422","","-1.17%"
"05/13/2023","52.0551","54.2578","54.2578","52.0551","","-4.06%"
"05/12/2023","54.2578","54.0216","54.5588","54.0216","","0.44%"
"05/11/2023","54.0216","54.3863","54.3863","52.8086","","-0.67%"
"05/10/2023","54.3863","54.8518","55.0657","54.3863","","-0.85%"
"05/09/2023","54.8518","54.4629","54.8518","54.4046","","0.73%"
"05/08/2023","54.4570","54.2193","54.4570","54.1967","","0.53%"
"05/07/2023","54.1678","53.9435","54.1678","53.6151","","0.33%"
"05/06/2023","53.9869","54.7481","54.7729","53.9869","","-1.38%"
"05/05/2023","54.7415","55.7213","55.7213","54.6475","","-2.03%"
"05/04/2023","55.8740","56.7555","56.7555","55.8740","","-1.69%"
"05/03/2023","56.8351","56.3466","57.6131","56.3466","","0.97%"
"05/02/2023","56.2876","56.8050","57.2111","55.8005","","-0.95%"
"05/01/2023","56.8302","55.3401","56.8615","55.3401","","2.73%"
"04/30/2023","55.3213","54.4996","55.3213","54.0222","","1.51%"
"04/29/2023","54.4996","55.4565","55.4565","54.4374","","-1.93%"
"04/28/2023","55.5718","58.6212","58.6212","55.5718","","-5.18%"
"04/27/2023","58.6078","59.6875","59.6875","58.3255","","-1.81%"
"04/26/2023","59.6875","58.5435","59.7514","58.5435","","1.95%"
"04/25/2023","58.5435","58.5435","58.5435","58.5435","","0.00%"
"04/24/2023","58.5435","58.5435","58.5435","58.5435","","0.00%"
"04/23/2023","58.5435","58.3107","58.5435","58.3107","","0.40%"
"04/22/2023","58.3107","58.5037","58.5471","57.9320","","-0.33%"
"04/21/2023","58.5037","58.1748","58.7659","58.0261","","0.57%"
"04/20/2023","58.1748","59.3382","59.3382","57.1560","","-1.89%"
"04/19/2023","59.2956","60.0577","60.0577","59.2438","","-1.27%"
"04/18/2023","60.0577","60.4748","60.4748","60.0577","","-0.69%"
"04/17/2023","60.4748","60.0389","60.5681","59.8311","","0.73%"
"04/16/2023","60.0389","58.2127","60.0389","58.2127","","3.14%"
"04/15/2023","58.2127","59.2931","59.2931","58.0415","","-1.82%"
"04/14/2023","59.2931","60.1441","60.9213","59.2931","","-1.41%"
"04/13/2023","60.1441","60.9653","60.9653","59.9791","","-1.35%"
"04/12/2023","60.9653","64.1383","64.1383","60.9653","","-4.95%"
"04/11/2023","64.1383","63.9157","65.0068","63.9157","","0.35%"
"04/10/2023","63.9157","60.6086","63.9157","60.6086","","5.46%"
"04/09/2023","60.6086","59.0534","60.6086","58.8266","","2.63%"
"04/08/2023","59.0534","59.6514","59.6514","58.8755","","-1.00%"
"04/07/2023","59.6514","62.7787","62.7787","59.6514","","-4.98%"
"04/06/2023","62.7787","63.2890","63.2890","62.4093","","-0.81%"
"04/05/2023","63.2890","64.5474","64.5474","63.2890","","-1.95%"
"04/04/2023","64.5474","64.4068","64.7444","64.3623","","0.22%"
"04/03/2023","64.4068","63.7528","64.4068","63.3535","","1.03%"
"04/02/2023","63.7528","62.5956","63.7528","62.5956","","1.85%"
"04/01/2023","62.5956","64.0609","64.0609","62.5380","","-2.29%"
"03/31/2023","64.0609","67.9125","67.9125","64.0609","","-5.67%"
"03/30/2023","67.9125","68.0507","68.7725","67.9125","","-0.20%"
"03/29/2023","68.0507","66.3936","68.0507","66.2036","","2.47%"
"03/28/2023","66.4088","67.5410","67.5410","66.4088","","-1.68%"
"03/27/2023","67.5410","67.0621","67.8147","66.9669","","0.83%"
"03/26/2023","66.9855","67.6511","67.6511","66.5898","","-0.98%"
"03/25/2023","67.6511","70.3562","70.3562","67.6511","","-3.84%"
"03/24/2023","70.3562","69.4023","70.7013","69.4023","","1.37%"
"03/23/2023","69.4023","71.0888","71.0888","67.7199","","-2.37%"
"03/22/2023","71.0888","73.8463","74.5658","71.0888","","-3.73%"
"03/21/2023","73.8463","74.0335","74.0335","71.9057","","-0.25%"
"03/20/2023","74.0335","75.6396","75.9552","74.0335","","-2.12%"
"03/19/2023","75.6396","70.9632","75.6396","70.9632","","6.59%"
"03/18/2023","70.9632","69.0287","70.9632","68.8945","","2.80%"
"03/17/2023","69.0287","64.8125","69.0287","64.8125","","6.51%"
"03/16/2023","64.8125","68.8424","68.8424","63.5098","","-5.85%"
"03/15/2023","68.8424","67.8005","69.8115","67.8005","","1.54%"
"03/14/2023","67.8005","70.2933","70.2933","67.5129","","-3.55%"
"03/13/2023","70.2933","69.4788","70.6553","64.0274","","1.17%"
"03/12/2023","69.4788","69.0675","69.7408","66.2331","","0.60%"
"03/11/2023","69.0675","61.7286","69.0675","60.6260","","11.89%"
"03/10/2023","61.7286","56.9794","62.7757","56.9794","","8.34%"
"03/09/2023","56.9794","55.0201","56.9794","53.8186","","3.56%"
"03/08/2023","55.0201","55.2911","56.3275","55.0201","","-0.49%"
"03/07/2023","55.2911","55.5683","55.5683","55.2161","","-0.50%"
"03/06/2023","55.5683","55.0346","55.5913","54.8021","","0.93%"
"03/05/2023","55.0578","54.9755","55.4847","54.9755","","0.15%"
"03/04/2023","54.9755","55.9304","55.9304","54.9464","","-1.71%"
"03/03/2023","55.9304","57.6829","57.8940","55.9258","","-3.04%"
"03/02/2023","57.6829","57.4804","57.9314","57.4804","","0.35%"
"03/01/2023","57.4804","53.5381","57.4804","53.5381","","7.37%"
"02/28/2023","53.5366","54.4001","54.4001","53.4210","","-1.59%"
"02/27/2023","54.4001","54.8623","54.8623","54.4001","","-0.84%"
"02/26/2023","54.8623","53.5138","54.8623","53.5138","","2.52%"
"02/25/2023","53.5138","56.8711","56.8711","53.2687","","-5.90%"
"02/24/2023","56.8711","60.2617","60.2617","56.8711","","-5.63%"
"02/23/2023","60.2617","63.2560","63.2560","60.2617","","-4.73%"
"02/22/2023","63.2560","65.8173","65.8205","63.2560","","-3.89%"
"02/21/2023","65.8173","65.8546","65.8842","65.2740","","-0.06%"
"02/20/2023","65.8546","64.7783","65.9113","64.7420","","1.66%"
"02/19/2023","64.7783","64.5287","64.7783","63.7825","","0.39%"
"02/18/2023","64.5287","64.8248","65.0775","64.5287","","-0.46%"
"02/17/2023","64.8248","62.3919","64.8248","61.2556","","3.90%"
"02/16/2023","62.3919","56.2185","62.3919","56.2185","","10.98%"
"02/15/2023","56.2185","56.1444","56.2185","55.2435","","0.13%"
"02/14/2023","56.1444","57.7929","58.1490","56.1444","","-2.85%"
"02/13/2023","57.7929","55.0196","57.7929","54.9985","","5.04%"
"02/12/2023","55.0196","55.6031","55.6031","54.9535","","-1.05%"
"02/11/2023","55.6031","57.0997","57.0997","55.6031","","-2.62%"
"02/10/2023","57.0997","58.3403","58.4873","57.0651","","-2.13%"
"02/09/2023","58.3403","60.1707","60.1707","57.9665","","-3.04%"
"02/08/2023","60.1707","61.0252","61.0252","60.1515","","-1.40%"
"02/07/2023","61.0252","62.1089","62.1089","61.0252","","-1.74%"
"02/06/2023","62.1089","62.1034","62.4802","61.7004","","0.01%"
"02/05/2023","62.1034","60.9463","62.1034","60.9463","","1.90%"
"02/04/2023","60.9463","61.3342","61.3342","60.4815","","-0.63%"
"02/03/2023","61.3342","62.4135","62.8290","61.3342","","-1.73%"
"02/02/2023","62.4135","63.5882","63.6285","62.0076","","-1.85%"
"02/01/2023","63.5882","62.2067","63.7429","62.2067","","2.22%"
"01/31/2023","62.2067","61.0527","62.2067","61.0527","","1.89%"
"01/30/2023","61.0527","61.0527","61.0527","61.0527","","0.00%"
"01/29/2023","61.0527","62.2004","62.2004","61.0527","","-1.85%"
"01/28/2023","62.2004","62.2004","62.2004","62.2004","","0.00%"
"01/27/2023","62.2004","63.0368","63.0368","62.2004","","-1.33%"
"01/26/2023","63.0368","65.2547","65.5120","63.0368","","-3.40%"
"01/25/2023","65.2547","68.6485","68.6485","65.0860","","-4.94%"
"01/24/2023","68.6485","69.0850","69.8279","68.6485","","-0.63%"
"01/23/2023","69.0850","67.5602","69.0850","67.2408","","2.26%"
"01/22/2023","67.5602","68.9023","69.4202","67.3984","","-1.95%"
"01/21/2023","68.9023","62.4752","68.9023","62.4752","","10.29%"
"01/20/2023","62.4752","65.8606","65.8606","61.9000","","-5.14%"
"01/19/2023","65.8606","69.9282","69.9707","65.8606","","-5.82%"
"01/18/2023","69.9282","71.3264","71.3264","69.2990","","-2.12%"
"01/17/2023","71.4456","73.7570","73.7570","71.4456","","-3.13%"
"01/16/2023","73.7570","75.1788","76.1536","73.7570","","-1.89%"
"01/15/2023","75.1788","72.7205","76.3629","72.7205","","3.38%"
"01/14/2023","72.7205","63.3285","72.7205","63.3285","","14.83%"
"01/13/2023","63.3285","57.5657","63.3285","57.5657","","10.01%"
"01/12/2023","57.5657","55.0333","57.5657","55.0333","","4.60%"
"01/11/2023","55.0333","53.4904","55.0333","53.4904","","2.88%"
"01/10/2023","53.4904","52.9120","53.4904","52.9120","","1.09%"
"01/09/2023","52.9120","50.9188","52.9120","50.9188","","3.91%"
"01/08/2023","50.9188","50.5121","50.9188","50.4145","","0.81%"
"01/07/2023","50.5121","51.5174","51.5186","50.5121","","-1.95%"
"01/06/2023","51.5174","52.4527","52.4527","51.5174","","-1.78%"
"01/05/2023","52.4527","51.5445","52.7982","51.5445","","1.76%"
"01/04/2023","51.5445","56.5360","56.5360","51.4892","","-8.93%"
"01/03/2023","56.5966","56.0836","56.8975","56.0836","","0.91%"
"01/02/2023","56.0836","56.5144","56.5144","55.1873","","-0.96%"
"01/01/2023","56.6265","57.6468","57.6612","56.6265","","-1.77%"
"12/31/2022","57.6468","59.9845","59.9845","57.6468","","-3.90%"
"12/30/2022","59.9845","64.2547","64.2547","59.9845","","-6.65%"
"12/29/2022","64.2547","65.4559","65.8827","64.2547","","-1.84%"
"12/28/2022","65.4559","65.6062","65.9835","65.3493","","-0.23%"
"12/27/2022","65.6062","65.8890","65.8890","65.5026","","-0.43%"
"12/26/2022","65.8890","67.2479","67.5254","65.8462","","-2.02%"
"12/25/2022","67.2479","65.4059","67.2479","65.4059","","2.82%"
"12/24/2022","65.4059","65.2533","65.4059","64.5008","","0.23%"
"12/23/2022","65.2533","67.7444","67.7987","65.2533","","-3.56%"
"12/22/2022","67.6650","70.5581","70.5581","67.3548","","-4.10%"
"12/21/2022","70.5581","72.3852","72.3852","70.5581","","-2.52%"
"12/20/2022","72.3852","74.6877","75.1774","72.3852","","-3.08%"
"12/19/2022","74.6877","76.2086","76.5302","74.5126","","-2.00%"
"12/18/2022","76.2086","74.3491","76.2086","73.8865","","2.50%"
"12/17/2022","74.3491","69.3716","74.6903","69.3716","","7.18%"
"12/16/2022","69.3716","67.0595","69.3716","66.9091","","3.45%"
"12/15/2022","67.0595","71.5837","71.5837","66.8859","","-6.32%"
"12/14/2022","71.5837","74.6037","74.6037","71.5837","","-4.18%"
"12/13/2022","74.7099","75.6253","76.8568","74.7099","","-1.21%"
"12/12/2022","75.6253","75.2517","76.0650","75.2517","","0.69%"
"12/11/2022","75.1086","72.5617","75.1086","72.5617","","3.51%"
"12/10/2022","72.5617","70.2922","72.5617","70.2922","","3.23%"
"12/09/2022","70.2922","70.7990","70.7990","68.4328","","-0.72%"
"12/08/2022","70.7990","72.7896","74.3267","70.7990","","-2.73%"
"12/07/2022","72.7896","72.1788","72.7896","72.0522","","0.85%"
"12/06/2022","72.1788","74.2169","74.2375","72.1364","","-2.75%"
"12/05/2022","74.2169","76.0645","76.2212","74.1218","","-2.43%"
"12/04/2022","76.0645","74.1215","76.0645","74.1215","","2.62%"
"12/03/2022","74.1215","74.6303","74.6303","73.8566","","-0.68%"
"12/02/2022","74.6303","77.6999","77.9126","74.6303","","-4.18%"
"12/01/2022","77.8832","80.5483","80.5483","77.8832","","-3.31%"
"11/30/2022","80.5483","81.8803","81.8803","80.0768","","-1.63%"
"11/29/2022","81.8803","83.7541","83.8417","81.8803","","-2.17%"
"11/28/2022","83.6974","79.5217","83.6974","79.5217","","5.25%"
"11/27/2022","79.5217","79.2243","79.5217","79.0475","","0.38%"
"11/26/2022","79.2243","82.4180","82.4180","79.0211","","-3.87%"
"11/25/2022","82.4180","87.3177","87.3177","82.4180","","-5.61%"
"11/24/2022","87.3177","90.8126","90.8126","87.3177","","-4.01%"
"11/23/2022","90.9644","96.9294","96.9294","90.9644","","-6.15%"
"11/22/2022","96.9294","98.7164","98.7190","96.9294","","-1.81%"
"11/21/2022","98.7164","96.0390","98.8145","96.0390","","2.79%"
"11/20/2022","96.0390","88.4364","96.0390","88.1247","","8.60%"
"11/19/2022","88.4364","89.2388","89.2388","88.4364","","-1.96%"
"11/18/2022","90.2061","93.7159","93.7159","90.1944","","-7.46%"
"11/17/2022","97.4751","106.3506","106.3653","97.4751","","-8.02%"
"11/16/2022","105.9794","98.3880","105.9794","96.5677","","7.72%"
"11/15/2022","98.3880","107.0783","107.0975","98.3880","","-7.95%"
"11/14/2022","106.8903","116.7705","118.5392","103.9755","","-8.46%"
"11/13/2022","116.7705","110.8961","116.7705","110.0434","","5.30%"
"11/12/2022","110.8961","109.0541","112.2528","109.0541","","1.69%"
"11/11/2022","109.0541","105.0773","109.0541","101.7967","","3.78%"
"11/10/2022","105.0773","124.9242","125.6752","105.0773","","-15.89%"
"11/09/2022","124.9242","94.7384","124.9242","91.1320","","31.86%"
"11/08/2022","94.7384","67.9828","98.3952","67.9828","","39.36%"
"11/07/2022","67.9828","64.7845","67.9828","64.7845","","5.09%"
"11/06/2022","64.6916","65.4523","66.1936","64.6916","","-1.16%"
"11/05/2022","65.4523","65.7589","65.7589","64.1072","","-0.47%"
"11/04/2022","65.7589","63.1652","65.7589","62.6595","","4.11%"
"11/03/2022","63.1652","68.8091","68.8091","63.1652","","-8.67%"
"11/02/2022","69.1599","70.8325","70.8783","69.1599","","-2.36%"
"11/01/2022","70.8325","71.2472","71.2472","70.7346","","-0.58%"
"10/31/2022","71.2472","70.2716","72.2099","70.2716","","1.39%"
"10/30/2022","70.2716","67.7589","70.2716","67.7589","","3.71%"
"10/29/2022","67.7589","65.8785","67.7589","65.4768","","2.85%"
"10/28/2022","65.8785","71.4424","71.4424","65.8785","","-7.79%"
"10/27/2022","71.4424","73.9597","74.3344","71.4424","","-3.40%"
"10/26/2022","73.9597","71.3982","74.0424","71.3054","","3.59%"
"10/25/2022","71.3982","68.7443","71.3982","68.7443","","3.86%"
"10/24/2022","68.7443","67.7652","68.7443","67.7652","","1.44%"
"10/23/2022","67.7652","66.5972","67.7652","66.5972","","1.75%"
"10/22/2022","66.5972","67.0169","67.1388","66.4107","","-0.63%"
"10/21/2022","67.0169","66.4840","67.0169","66.4840","","0.80%"
"10/20/2022","66.4840","66.3248","66.7314","66.2028","","0.24%"
"10/19/2022","66.3248","66.9890","67.1225","66.3164","","-0.99%"
"10/18/2022","66.9890","66.3176","66.9890","66.1923","","1.01%"
"10/17/2022","66.3176","68.3860","68.6279","66.3176","","-3.02%"
"10/16/2022","68.3860","68.5306","68.5588","68.2759","","-0.21%"
"10/15/2022","68.5306","69.2408","69.2408","68.5306","","-1.03%"
"10/14/2022","69.2408","75.3604","75.3604","69.2408","","-8.12%"
"10/13/2022","75.3604","77.2607","79.8612","75.3604","","-2.46%"
"10/12/2022","77.2607","76.7960","77.2607","76.7960","","0.60%"
"10/11/2022","76.7960","75.3804","76.7960","75.3804","","1.88%"
"10/10/2022","75.3804","72.7205","75.3804","72.7205","","3.66%"
"10/09/2022","72.7205","71.5884","72.7205","70.5676","","1.58%"
"10/08/2022","71.5884","74.0269","74.0269","71.4758","","-3.29%"
"10/07/2022","74.0269","76.8941","76.8941","74.0269","","-3.73%"
"10/06/2022","76.8941","78.2880","78.4812","76.8941","","-1.78%"
"10/05/2022","78.2880","77.9405","78.3124","77.9342","","0.45%"
"10/04/2022","77.9405","79.4898","79.4898","77.9405","","-1.95%"
"10/03/2022","79.4898","81.2155","81.9976","79.4898","","-2.12%"
"10/02/2022","81.2155","79.4371","81.2155","79.4371","","2.24%"
"10/01/2022","79.4371","81.7542","81.7542","79.0461","","-2.83%"
"09/30/2022","81.7542","86.8755","86.8755","81.7542","","-5.90%"
"09/29/2022","86.8755","86.2669","86.8755","86.2669","","0.71%"
"09/28/2022","86.2669","84.1344","87.8375","84.1344","","2.53%"
"09/27/2022","84.1344","83.5452","84.1344","81.4110","","0.71%"
"09/26/2022","83.5452","81.2817","83.5452","81.2817","","2.78%"
"09/25/2022","81.2817","81.6981","81.6981","80.5761","","-0.51%"
"09/24/2022","81.6981","84.3481","84.3481","81.6981","","-3.14%"
"09/23/2022","84.3481","84.0878","84.3481","83.2052","","0.31%"
"09/22/2022","84.0878","84.3463","85.0166","83.9037","","-0.31%"
"09/21/2022","84.3463","81.3362","84.3463","81.3362","","3.70%"
"09/20/2022","81.3362","80.8800","81.3362","80.0561","","0.56%"
"09/19/2022","80.8800","80.7286","82.5460","80.7286","","0.19%"
"09/18/2022","80.7286","79.3257","80.7286","78.0533","","1.77%"
"09/17/2022","79.3257","82.7926","82.7926","79.3257","","-4.19%"
"09/16/2022","82.7926","86.6670","86.6670","82.7926","","-4.47%"
"09/15/2022","86.6670","92.2182","92.4176","86.6670","","-6.02%"
"09/14/2022","92.2182","93.5396","93.5631","91.4822","","-1.41%"
"09/13/2022","93.5396","91.4296","93.8558","91.4296","","2.31%"
"09/12/2022","91.4296","90.6972","91.4748","90.6972","","0.81%"
"09/11/2022","90.6972","89.4923","90.6972","89.4923","","1.35%"
"09/10/2022","89.4923","88.5439","89.4923","87.9742","","1.07%"
"09/09/2022","88.5439","90.8874","91.1798","88.5439","","-2.58%"
"09/08/2022","90.8874","91.6513","91.6513","90.5383","","-0.83%"
"09/07/2022","91.6513","90.6170","93.4532","90.6170","","1.14%"
"09/06/2022","90.6170","89.0960","90.6170","88.9501","","1.71%"
"09/05/2022","89.0960","88.8211","89.0960","88.2924","","0.31%"
"09/04/2022","88.8211","88.5114","89.0927","88.5114","","0.35%"
"09/03/2022","88.5114","88.5210","88.5210","87.4225","","-0.01%"
"09/02/2022","88.5210","90.6502","90.6668","88.2543","","-2.35%"
"09/01/2022","90.6502","88.3551","90.6502","88.3551","","2.60%"
"08/31/2022","88.3551","88.1285","88.3551","87.0905","","0.26%"
"08/30/2022","88.1285","87.4478","88.1285","86.2838","","0.78%"
"08/29/2022","87.4478","87.0457","88.3077","87.0457","","0.46%"
"08/28/2022","87.0457","85.4892","87.0457","85.4892","","1.82%"
"08/27/2022","85.4892","85.6761","85.7460","84.1203","","-0.22%"
"08/26/2022","85.6761","87.2644","87.3830","85.6761","","-1.82%"
"08/25/2022","87.2644","87.4089","87.5079","86.7728","","-0.17%"
"08/24/2022","87.4089","90.0764","90.0764","87.4089","","-2.96%"
"08/23/2022","90.0764","91.4846","91.5537","90.0764","","-1.51%"
"08/22/2022","91.4555","89.6662","91.4555","89.6662","","2.00%"
"08/21/2022","89.6662","90.2539","90.2539","89.3993","","-0.65%"
"08/20/2022","90.2539","89.8957","91.1884","89.8957","","0.40%"
"08/19/2022","89.8957","85.5450","89.8957","85.5450","","5.09%"
"08/18/2022","85.5450","85.7843","86.8478","84.6679","","-0.28%"
"08/17/2022","85.7843","82.8716","85.7843","82.8716","","3.51%"
"08/16/2022","82.8716","81.9541","82.8718","81.9541","","1.12%"
"08/15/2022","81.9541","83.6319","83.6533","81.8091","","-2.01%"
"08/14/2022","83.6319","82.5851","83.8529","82.5851","","1.27%"
"08/13/2022","82.5851","81.4196","82.5851","81.3102","","1.43%"
"08/12/2022","81.4196","82.8619","82.8650","81.4196","","-1.74%"
"08/11/2022","82.8619","84.9474","84.9474","82.8619","","-2.46%"
"08/10/2022","84.9474","86.6456","86.8958","84.9474","","-1.96%"
"08/09/2022","86.6456","86.5567","86.8836","86.5567","","0.10%"
"08/08/2022","86.5567","84.9375","86.5567","84.9375","","1.91%"
"08/07/2022","84.9375","84.2597","84.9375","84.2277","","0.80%"
"08/06/2022","84.2597","84.9158","84.9698","84.2577","","-0.77%"
"08/05/2022","84.9158","85.6089","85.6089","84.5321","","-0.81%"
"08/04/2022","85.6089","87.2405","87.2538","85.5949","","-1.87%"
"08/03/2022","87.2405","88.6354","88.6385","87.2405","","-1.57%"
"08/02/2022","88.6354","89.5967","89.5967","88.5989","","-1.07%"
"08/01/2022","89.5967","89.8663","90.0437","89.5224","","-0.30%"
"07/31/2022","89.8663","88.3842","89.8663","88.3842","","1.68%"
"07/30/2022","88.3842","87.4458","88.3842","87.3376","","1.07%"
"07/29/2022","87.4458","87.8957","88.1522","87.1245","","-0.51%"
"07/28/2022","87.8957","88.9804","88.9804","86.5334","","-1.22%"
"07/27/2022","88.9804","91.6135","91.6135","88.9804","","-2.87%"
"07/26/2022","91.6135","91.8003","91.8894","91.3292","","-0.20%"
"07/25/2022","91.8003","91.5056","92.7823","91.5056","","0.32%"
"07/24/2022","91.5056","91.8444","91.8444","90.7483","","-0.37%"
"07/23/2022","91.8444","92.8129","93.0912","91.8444","","-1.04%"
"07/22/2022","92.8129","92.4262","92.8129","91.2778","","0.42%"
"07/21/2022","92.4262","92.8795","93.0588","92.4262","","-0.49%"
"07/20/2022","92.8795","92.3779","92.8795","90.5244","","0.54%"
"07/19/2022","92.3779","90.8560","92.4033","90.8560","","1.68%"
"07/18/2022","90.8560","89.5340","90.8560","88.9692","","1.48%"
"07/17/2022","89.5340","87.1796","89.7943","87.1796","","2.70%"
"07/16/2022","87.1796","84.6758","87.1796","84.0723","","2.96%"
"07/15/2022","84.6758","87.7600","87.7600","84.6606","","-3.51%"
"07/14/2022","87.7600","89.2273","89.2273","87.3910","","-1.64%"
"07/13/2022","89.2273","89.9023","90.7084","89.2273","","-0.75%"
"07/12/2022","89.9023","84.7278","89.9023","84.7278","","6.11%"
