Open_time,Open,High,Low,Close,Volume,quote_av,trades,tb_base_av,tb_quote_av,VIX,Bitcoin_TransactionFee,volatility,GoogleTrend,DowJones,EuroStoxx50,Nasdaq,OilWTI,SPX,TradePermin,Dominance,Gold
2018-01-03,0.09773011232865247,-0.010723501937830449,0.09774849069279945,0.01665404893046807,15905.667639,236116868.3361901,162787,8994.953566,133587333.24534808,9.15,749.68547259,1.6137623729858377,55,0.003974780867394223,0.005641526679063258,0.0083674663545934,0.02087129368891838,0.006398818907860759,112.59791666666666,0.37838396133143,0.0021721733165658286
2018-01-04,0.015623553437712712,-0.0018004175714483317,-0.01639293286219079,0.009385696983345904,21329.649574,312781583.79830784,170310,12680.812951,186116793.0115893,9.22,778.26109477,1.6137780886668225,54,0.006116918405243865,0.01680969149942446,0.0017521686271235737,0.006165828330358503,0.004028661363921104,124.01180555555555,0.37838396133143,-0.0003042056430146989
2018-01-05,0.009387037509944962,0.12409947643979069,0.048998278493236125,0.1262223148914241,23251.491125,369321956.4868375,192969,13346.622293,211829900.67898223,9.22,701.35602085,1.5808699478957084,52,0.008803144789279127,0.01085774808903639,0.008286344415229907,-0.009192065795839421,0.007033799683552555,130.42152777777778,0.37838396133143,0.0020159756561430875
2018-01-06,0.12622081920056094,-0.0019276628645151783,0.09665821917808204,0.0064503233711017405,18571.457508,309216920.98641044,158242,11007.164056,183417769.0623772,9.52,694.47790564,1.378918687340573,49,-0.0005087787057729276,0.0024448183433445347,0.0029187731904447567,0.004720052083333259,0.0016623225124401397,88.50625,0.37838396133143,0.0020159756561430875
2018-01-07,0.0064503233711017405,-0.0025182099184922757,-0.025058068690623547,-0.05388232661327408,12493.125558,206194706.37068352,120269,6779.320508,112151163.1274352,9.52,686.11400249,1.3839121922430222,46,-0.0005087787057729276,0.0024448183433445347,0.0029187731904447567,0.004720052083333259,0.0016623225124401397,90.05902777777777,0.3557773640324717,0.0020159756561430875
2018-01-08,-0.04985064256795191,-0.04547729936210376,-0.17924407431133893,-0.0772438193613263,26600.609912,396569997.15746266,208642,13756.844389,206049582.13668823,9.52,694.5264055,1.3840363630734869,52,-0.0005087787057729276,0.0024448183433445347,0.0029187731904447567,0.004720052083333259,0.0016623225124401397,139.0236111111111,0.3557773640324717,0.002125801920813908
2018-01-09,-0.08115926838216025,-0.05037892944009115,0.09358804246019359,-0.03372176823548201,14315.004253,210630187.45766863,156656,6841.233287,100698572.9000214,10.08,752.4182028,1.3889685819654372,49,0.004065973183561944,0.001775221557051898,0.0008648403957307593,0.01992548193746968,0.0013029031448006378,109.78263888888888,0.3557773640324717,-0.00678055986969206
2018-01-10,-0.033654665580498455,-0.03511870967741937,-0.06278901295762984,0.03521458333333327,17411.001655,244011366.763028,161476,8529.554675,119570139.8064535,9.82,720.32570087,1.3354847642669896,51,-0.0006566663252683957,-0.0035993563114326,-0.00139734601972763,0.00968869123252869,-0.0011122055472160275,128.97986111111112,0.3557773640324717,0.006674294431731509
2018-01-11,0.037427956391917316,0.0008705734150147304,-0.13184594682480266,-0.11191386112245916,33554.723751,446587594.6937379,239416,16422.01998,218762237.37910992,9.88,697.44083354,1.3898355245317393,56,0.008104337831056796,-0.004041741577858304,0.00813719583368866,0.0036180588327827667,0.007033618001404562,151.5048611111111,0.3557773640324717,0.0025004735745406403
2018-01-12,-0.11387148594377505,-0.05737980904127815,0.09649122807017552,0.03786073943369406,16417.162137,222516076.27145907,134452,8117.312075,110040020.181478,10.16,617.63579417,1.396421299263544,47,0.008933036634208857,0.004831388168801132,0.006833264464529032,0.00783699059561127,0.006749627831013516,104.38958333333332,0.3557773640324717,0.0028343600015117154
2018-01-13,0.03861313295202873,0.03332582081364843,0.09649200000000002,0.034205943081555334,12221.508528,173086488.54788405,123639,5574.178408,78958098.9463857,11.66,528.46632102,1.400409388042322,41,-0.0004003380977312121,-0.00022144654418831955,-0.005146631483557651,-0.0003110419906686701,-0.0035244630756861017,90.80208333333331,0.3557773640324717,0.0028343600015117154
2018-01-14,0.03345830348473999,-0.01649519890260631,-0.08295181360192316,-0.05172484166080227,17017.894329,226525305.1293811,152364,8288.382911,110381556.67259862,11.66,491.32446483,1.3832368068564669,39,-0.0004003380977312121,-0.00022144654418831955,-0.005146631483557651,-0.0003110419906686701,-0.0035244630756861017,97.79791666666668,0.3275028933829477,0.0028343600015117154
2018-01-15,-0.05151442646023929,-0.006242198124062903,0.046032364828310524,0.004819298567197539,14652.094705,200614554.538343,145362,7431.063272,101748315.63707082,11.66,510.11761779,1.3407319840364875,40,-0.0004003380977312121,-0.00022144654418831955,-0.005146631483557651,0.0070006222775358395,-0.0035244630756861017,94.57986111111111,0.3275028933829477,0.009383479047331944
2018-01-16,0.0016337759812672381,-0.049618280433880946,-0.3128122673088025,-0.19497368154783667,63401.169175,722150828.1494025,418243,30353.401717,346777069.93374634,11.66,606.38246009,1.4895239488763203,72,-0.0004003380977312121,0.0028240688186809138,-0.005146631483557651,-0.015448787270199382,-0.0035244630756861017,247.85416666666663,0.3275028933829477,-0.004032107522867312
2018-01-17,-0.1925933333333334,-0.13748428146641833,0.00032540121748758644,0.0081458715596332,72331.796646,744154180.1312059,517293,35412.798137,365047291.4303791,11.91,675.09668652,1.4908580755779175,100,0.0125147036815616,-0.002548308811958,0.01032574764420957,0.0037658873372039547,0.009415002053003496,261.54027777777776,0.3275028933829477,0.0013494770776325549
2018-01-18,0.006660556569318077,0.01693606449453333,0.15461377260747455,-0.0024406690818553622,48464.434937,541289614.0584046,393112,23814.382845,266091805.66522688,12.22,656.89753535,1.470960812260876,72,-0.0037464125916835123,0.002250344609967758,-0.0003055514449978869,-0.00031264655307172706,-0.001616379310344751,184.9986111111111,0.3275028933829477,-0.0025830120166211445
2018-01-19,-0.0011474045781351139,-0.007056256429510688,-0.007218746316599467,0.046799069875214094,34129.375421,382773499.2265792,273271,16871.416355,189259676.89222243,11.27,491.48999429,1.479465941879288,49,0.002072042189561696,0.007777050520449302,0.005527648522145601,-0.009069585613760811,0.004385228178396927,119.01527777777778,0.3275028933829477,0.0020642546164240105
2018-01-20,0.046987226277372285,0.1105553200508691,0.10158783783783787,0.115465124993682,28768.857827,358561107.78097045,251647,14389.196005,179183657.90470728,11.03,429.4031975,1.528933191627292,43,0.005480267508242598,0.0044422277456996895,0.009766397051406805,0.0018936405239073917,0.008066754439027823,108.88888888888889,0.3275028933829477,0.0020642546164240105
2018-01-21,0.11545292453668754,-0.02284143827773122,-0.03920718163058767,-0.09921452756809801,41379.773426,485289230.8188924,360207,20574.760061,241154449.98183495,11.03,343.36269629,1.489310374205659,40,0.005480267508242598,0.0044422277456996895,0.009766397051406805,0.0018936405239073917,0.008066754439027823,117.54583333333332,0.3475053368720698,0.0020642546164240105
2018-01-22,-0.09920467507304798,-0.06823934748980442,-0.09710533515731878,-0.06677797051170864,43752.606791,475716514.208697,363264,21300.575828,231677479.125622,11.03,314.61253947,1.5064575210034394,46,0.005480267508242598,0.0044422277456996895,0.009766397051406805,0.0018936405239073917,0.008066754439027823,131.07916666666668,0.3475053368720698,-0.001760365556762511
2018-01-23,-0.06677797051170864,-0.04421721649959964,0.00048079642513720877,0.0036366002016721133,37473.922552,399419413.2329807,355286,18747.793828,199899519.2732997,11.1,285.95800518,1.505171713963932,43,-0.00014457592334027325,0.0019125414702285681,0.0070545070686809375,0.015435501653803696,0.002174396481431362,131.36111111111111,0.3475053368720698,0.0006003301815999951
2018-01-24,0.0036328827468274927,0.015043424861829857,0.060070671378091856,0.05100479851247952,27158.587762,299470607.4302002,293429,13087.393088,144335221.62540218,11.47,283.49809897,1.5162302183725758,41,0.001576067279111193,-0.00791604148909808,-0.006062766996993374,0.017682643089809158,-0.0005600307136341964,97.44513888888888,0.3475053368720698,0.015224238788060562
2018-01-25,0.051005913433847416,0.01932244816118267,0.042877142857142836,-0.015393846161978919,20839.954183,236081364.9736523,221040,10201.386919,115584688.24733494,11.58,220.85446644,1.4187766061174454,39,0.005358424386297189,-0.0035874857955324746,-0.0005259566342012967,-0.001524157902758616,0.0006026346765155566,83.62222222222222,0.3475053368720698,0.0009233951392479955
2018-01-26,-0.014560403737105543,-0.012807305378559453,-0.05836052459267904,-0.007719723997720029,33056.87196,360482470.1737543,314720,15330.789553,167328952.39330244,11.08,209.13221596,1.418606927248098,42,0.00848413525057401,0.004754624464553769,0.012765882803771778,0.00961685238894816,0.011841155234656897,110.23055555555555,0.3475053368720698,-0.0013284623048820388
2018-01-27,-0.008556331417025054,0.0006012196169371542,0.05155002109367057,0.03625214176210667,18860.768345,212663199.53348225,207478,9208.937963,103935891.79616304,13.84,168.25469362,1.4006414226562989,36,-0.006658599053000924,-0.0011981104400108356,-0.005230642558991305,-0.008769277290595734,-0.006731944014173874,76.53958333333334,0.3475053368720698,-0.0013284623048820388
2018-01-28,0.037061953287041094,0.050987124463519384,0.0521374308405016,0.0338482290488209,16887.339524,200211582.9434541,206247,7342.786997,87011013.8320475,13.84,155.34485572,1.4056270141268037,33,-0.006658599053000924,-0.0011981104400108356,-0.005230642558991305,-0.008769277290595734,-0.006731944014173874,65.14375,0.3441824308804427,-0.0013284623048820388
2018-01-29,0.03304092702769923,-0.02196831100947394,-0.02353173211781212,-0.05294214201238223,14170.377538,162110154.87880376,169199,6016.496871,68819972.52308752,13.84,145.75112922,1.3367470517082916,33,-0.006658599053000924,-0.0011981104400108356,-0.005230642558991305,-0.008769277290595734,-0.006731944014173874,58.31944444444444,0.3441824308804427,-0.0068728522336770626
2018-01-30,-0.053017058152601715,-0.05566587780229182,-0.11127469242473886,-0.09007999288952095,25554.372946,268978329.50861526,259212,11388.096419,119864289.07103088,14.79,160.30090386,1.317789886707839,38,-0.013713961091519233,-0.009961460758048268,-0.008575626363588995,-0.016168395363026278,-0.010898781509218525,107.04652777777778,0.3441824308804427,0.0007813372028129262
2018-01-31,-0.09067555783899006,-0.07804538565069208,-0.02020202020202022,0.004648591307847338,18015.956805,181644207.1131626,201422,8782.584442,88609272.64228792,13.54,162.20623626,1.3169268094260878,39,0.0027802395147580317,0.0007042351147155124,0.001215808755984371,0.0035658914728682323,0.0004889403811609849,83.02638888888889,0.3441824308804427,0.00011153245594464067
2018-02-01,0.005386119257086985,-0.008713917810058702,-0.09783608247422682,-0.1031181028867002,33564.764311,317636345.9843711,316020,15430.003849,146130725.8704748,13.47,214.02754492,1.3044021972568842,50,0.001427184343497201,-0.008849385890299821,-0.003456799451661441,0.01653020237911318,-0.0006480605989779287,123.03402777777778,0.3441824308804427,-0.002750827106799081
2018-02-02,-0.1031181028867002,-0.10498306724721818,-0.08467270560245177,-0.03810387965986306,49971.626975,434236483.7044874,453411,23113.503584,201292749.51509917,17.31,274.36258243,1.3027074295781715,66,-0.025423201310893928,-0.015114540092526552,-0.019619922392246747,-0.005319148936170137,-0.021208513171602883,181.9993055555556,0.3441824308804427,-0.007604279270883696
2018-02-03,-0.03810387965986306,0.02410918918918914,0.02733825883081442,0.03684536173099806,28725.000735,256834729.0599109,327519,14182.838146,127068644.49604894,37.32,146.92776937,1.3126188578459932,41,-0.04604881634546665,-0.012633114597761286,-0.03776023864271949,-0.019862490450725745,-0.040979244278871785,103.4125,0.3441824308804427,-0.007604279270883696
