Open_time,Open,High,Low,Close,Volume,quote_av,trades,tb_base_av,tb_quote_av,VIX,Bitcoin_TransactionFee,volatility,GoogleTrend,DowJones,EuroStoxx50,Nasdaq,OilWTI,SPX,TradePermin,Dominance,Gold
2018-01-03,0.17847234456015945,0.1830556802361408,0.1743208003534068,0.18204076834772337,0.0422988388872968,0.027602743469753263,0.019349548179774204,0.048207806455626466,0.0314926278457381,0.0,1.0,1.0,0.5862192942727646,0.34769592238896463,0.5287939822331231,0.08845944860976507,0.4646807844015279,0.18586567467450255,0.5353152573956815,0.1305271707052853,0.15358649789029521
2018-01-04,0.1820409238345986,0.18263634772950316,0.17064275695325576,0.18421805106220085,0.058248926440467905,0.037035271210634255,0.020317604646864988,0.07000805799729211,0.044512931679941865,0.0019400345495502735,1.0,1.0,0.5744949083873092,0.35606874446663284,0.5577104452603283,0.08971445138739642,0.4679580729777711,0.19013660732427817,0.5902656781566012,0.1305271707052853,0.15313642756680723
2018-01-05,0.18421851752282659,0.2114881282950543,0.18145616649441365,0.21377377374887097,0.06390040931211435,0.043991778264101826,0.02323335521017884,0.0739460300190845,0.05088635481889845,0.0019400345495502735,1.0,1.0,0.5510461366163988,0.368192173429732,0.576702190045145,0.09566000170307332,0.4630421401134062,0.1976234389409025,0.6211243045634697,0.1305271707052853,0.15611814345991548
2018-01-06,0.2137739292357462,0.2109843511072904,0.2038328332763033,0.2154748001643807,0.0501380209344447,0.03659668899380305,0.01876469949667868,0.06010915435166898,0.04384393352098653,0.010254468333337041,1.0,0.9073745359576048,0.5158729789600327,0.36748533039831455,0.5810249562129406,0.09777160976915256,0.4655432287636971,0.19940527360540183,0.41932961630065674,0.1305271707052853,0.15611814345991548
2018-01-07,0.21547495565125593,0.210327508425449,0.19747109938867358,0.20117373932407678,0.032263712365285115,0.023921237302209488,0.013878349872215253,0.03510330274476939,0.02617931510239486,0.010254468333337041,1.0,0.9111125821431861,0.4806998213036669,0.36748533039831455,0.5810249562129406,0.09777160976915256,0.4655432287636971,0.19940527360540183,0.4268052272048558,0.07253359266768455,0.15611814345991548
2018-01-08,0.20224395548659538,0.19849521099758838,0.153104978360813,0.18177690712038153,0.07374902948061426,0.04734427097161504,0.025250150239916162,0.07637231489504683,0.04945360633806375,0.010254468333337041,1.0,0.9112055341494917,0.5510461366163988,0.36748533039831455,0.5810249562129406,0.09777160976915256,0.4655432287636971,0.19940527360540183,0.6625377179222864,0.07253359266768455,0.1592686357243318
2018-01-09,0.18177706260725676,0.1859837044588313,0.17211755785275584,0.1739630696903059,0.0376212384493957,0.024466961605038386,0.018560613685591882,0.03546948984385851,0.023340599358636308,0.025774744729739063,1.0,0.9148977027516424,0.5158729789600327,0.3731312871682999,0.5841714594779348,0.09839911115796818,0.4761512944183793,0.20080417011831997,0.5217615335112347,0.07253359266768455,0.14919831223628677
2018-01-10,0.17397877386470864,0.1777014309950018,0.15816807561077945,0.1818476536486317,0.0467255146468588,0.02857405178235354,0.019180849252703087,0.04545517488961998,0.028018232367669496,0.018568902117123864,1.0,0.8748606977534169,0.5393217507309434,0.3722157414547236,0.5777804310393797,0.09738436335472989,0.4814122050276119,0.19960846527766918,0.6141836210942759,0.07253359266768455,0.1590436005625877
2018-01-11,0.18235951644203732,0.1778995336523466,0.13071578504725356,0.15590762275960907,0.09419871495449644,0.05349824119702159,0.029210135580638192,0.09213566672636131,0.0526046502386178,0.020231788873881218,1.0,0.9155466800564397,0.5979436801582199,0.3835076549946945,0.5706297328094319,0.10328530937136327,0.4833958270606012,0.20716172494099616,0.7226267853557258,0.07253359266768455,0.16275668073136407
2018-01-12,0.15590746727273375,0.1648311486758922,0.1481577911697149,0.1637010914090236,0.043802970376640576,0.025929355031862025,0.015703412330376705,0.04301693961326523,0.025656033067587715,0.027991927072082257,1.0,0.9204766702329282,0.4924242071891222,0.39605507993312705,0.5791429355684583,0.1082809908642286,0.48770804887144764,0.21446099501398896,0.49579749313466476,0.07253359266768455,0.16697609001406444
