Time,bit-x,bitfinex,bitstamp,cex.io,coinbase,exmo,gemini,kraken
2021-11-03 00:00:00 UTC,,155.335955486398,147.737096817576,132.724308699468,143.259352476658,140.654227223734,147.655990385286,151.761269059186
2021-11-04 00:00:00 UTC,,130.507927464061,123.334971425043,102.889094628999,121.764452564402,109.904996327172,123.35337973468,123.758388050889
2021-11-05 00:00:00 UTC,,108.192517700299,105.041361991048,87.6068493229831,101.217243822324,103.862192133354,124.297498346448,104.4335553957
2021-11-06 00:00:00 UTC,,93.3956960615253,95.3291358020303,75.3390220746231,91.5433214327293,87.9826559906707,91.7591560479718,91.3149138626897
2021-11-07 00:00:00 UTC,,96.0456361951256,97.0759861783236,72.8483022460573,93.4738158842249,90.7737759115391,96.1398707455567,91.4687661285207
2021-11-08 00:00:00 UTC,,145.865488493705,153.811931368564,139.45973772166,150.260297708027,146.309828419949,152.909125706808,151.271007892935
2021-11-09 00:00:00 UTC,,136.320980996602,137.106478247038,111.737835760576,135.279247374038,133.471992123168,140.169221564722,138.996172363555
2021-11-10 00:00:00 UTC,,203.203649396517,201.635722454051,177.802326387921,198.361897536319,194.419248357476,201.735945350597,198.504926375531
2021-11-11 00:00:00 UTC,,130.499537625382,127.017999581302,114.734276674712,128.427338903737,122.416367969156,131.64359552408,127.500111894171
2021-11-12 00:00:00 UTC,,154.65222179565,143.998511918495,135.066034864933,144.793470349894,136.698448302627,143.549706326145,148.972800415821
2021-11-13 00:00:00 UTC,,100.914413754759,89.1072691476384,73.5269675172485,88.8209267185689,89.5608175968999,90.066633278841,87.6623606364825
2021-11-14 00:00:00 UTC,,123.806710228833,116.548339597753,90.9219869337235,118.318257087771,111.386473130892,118.514247533748,118.247717113248
2021-11-15 00:00:00 UTC,,109.994104203938,104.579766005052,87.7476636589881,103.089688330676,96.7401819615476,104.375178140363,105.767788469739
2021-11-16 00:00:00 UTC,,210.641087908157,205.365023147953,193.452367206245,199.971034480353,198.266019464064,207.707553169635,206.755551826145
2021-11-17 00:00:00 UTC,,176.703746858514,171.442277375212,152.706235804147,171.546901953499,164.096750406009,174.156960759487,171.149015247698
2021-11-18 00:00:00 UTC,,185.959716477932,174.673981275754,160.267526301954,180.135568882202,173.824771648929,181.906002636624,185.105461986764
2021-11-19 00:00:00 UTC,,144.237622636894,133.523733405612,124.256573117651,139.540881804479,138.852745495524,157.158937651658,135.834468030294
2021-11-20 00:00:00 UTC,,112.687106455469,108.966825031511,83.8127685978971,108.557322574355,108.387970194273,106.750574988594,104.795305223634
2021-11-21 00:00:00 UTC,,116.782107200668,120.169216356315,92.7643293008202,116.905435880693,101.244300596457,117.530171632934,120.179813481227
2021-11-22 00:00:00 UTC,,194.720209480133,189.436541492354,172.349112847275,189.835620979798,179.449745388975,192.62105143172,193.874311219843
2021-11-23 00:00:00 UTC,,156.744462598854,151.663461383757,128.078100414986,146.515225615015,142.474877211651,151.58401222416,145.91044597363
2021-11-24 00:00:00 UTC,,119.574870470743,116.74928434917,97.6212871787994,111.345165238622,107.743536760954,118.657315823457,115.967460503627
2021-11-25 00:00:00 UTC,,114.515411832842,112.569428448968,92.2654620300963,110.964058827296,108.841952564723,112.651532864922,108.777086336066
2021-11-26 00:00:00 UTC,,162.333212764851,158.256113349991,139.749610788896,159.542970437225,142.472465002692,159.073730738081,161.298121479066
2021-11-27 00:00:00 UTC,,120.373941764729,118.744615391302,103.838608380003,121.923296700239,112.587256637004,122.316624980092,123.314051723869
2021-11-28 00:00:00 UTC,,142.706509156408,144.374954035535,126.520565018878,141.698248039164,141.201060995193,142.144232197498,140.963683747945
2021-11-29 00:00:00 UTC,,123.941176665424,118.621967531851,109.384966239586,120.885609607732,112.070077692485,120.688933522994,116.755223103036
2021-11-30 00:00:00 UTC,,196.441480328595,190.796949072284,170.39889358819,185.802539669855,212.588052853999,191.780595643751,184.583405356499
2021-12-01 00:00:00 UTC,,151.400402881686,145.212887410487,122.676123364334,142.316034756173,134.202136120419,143.911103786971,141.862556491975
2021-12-02 00:00:00 UTC,,140.368300964333,137.572044501289,120.981379791192,135.047637574459,117.986951566531,118.768996265731,133.001101001357
2021-12-03 00:00:00 UTC,,153.120398050328,155.039658288665,130.535040359965,145.238290333427,136.894646491999,151.272191059175,151.578201749662
2021-12-04 00:00:00 UTC,,291.712359285804,280.852564734636,276.833290758577,270.192081425088,279.233657400769,269.783293652733,292.586941115834
2021-12-05 00:00:00 UTC,,155.424718206386,148.744008847797,143.108306339753,149.285336438225,163.213852556774,147.87696175092,145.522498412465
2021-12-06 00:00:00 UTC,,189.60852969251,188.593365386375,184.448493099699,190.418669359392,184.255325019937,188.93410205543,188.898515234578
2021-12-07 00:00:00 UTC,,128.578271464165,125.819228975619,116.670475841729,122.071954861649,138.216323824333,123.812554569389,122.674092497584
2021-12-08 00:00:00 UTC,,143.658938763042,140.325065224866,141.189115344365,141.325814921586,131.157450695413,136.9758014382,139.943046027309
2021-12-09 00:00:00 UTC,,147.864611212061,142.234724361644,137.149772924062,139.557691398147,153.552423883885,144.127789543319,141.058837322349
2021-12-10 00:00:00 UTC,,166.766982229527,169.365365892369,159.059364859596,163.134193019059,167.784429768794,137.455620171722,164.083082509593
2021-12-11 00:00:00 UTC,,133.458690529389,128.676434101116,123.709361187856,127.715424378596,125.237843414643,127.045642892753,128.390493067307
2021-12-12 00:00:00 UTC,,100.960432913896,97.3936506616446,94.7002820204086,95.9891570532881,93.0554188792976,98.0000586135888,98.1711531835838
2021-12-13 00:00:00 UTC,,151.330659702238,149.302054542641,146.33968549055,145.687634866419,146.471821305766,149.312646142163,146.699167531686
2021-12-14 00:00:00 UTC,,145.778979037125,145.916044864692,148.232931381818,143.285423277971,137.033587364227,143.446625806782,139.816201040518
2021-12-15 00:00:00 UTC,,135.620726869992,132.154216045633,144.619420467663,131.745728605755,179.174696462013,133.327398564288,131.482265173653
2021-12-16 00:00:00 UTC,,105.546007368469,96.3237732176767,91.1935057302704,95.2201578707858,92.8300583856764,95.1585652030996,94.0191621929232
2021-12-17 00:00:00 UTC,,140.286688524405,137.579018665593,131.644779055953,135.918057125184,130.595419551407,139.846715826559,130.960963026323
2021-12-18 00:00:00 UTC,,111.932550189231,106.497131646414,119.169801899098,105.609335891607,100.450662369714,106.619119266605,104.823478069574
2021-12-19 00:00:00 UTC,,119.461226794753,119.43330792639,123.153275100765,114.90078266288,106.215035361879,115.550529652689,113.83940942086
2021-12-20 00:00:00 UTC,,116.320175836435,114.663918899649,121.409666219464,110.237417184532,98.2629719348091,111.620540618509,108.359429816535
2021-12-21 00:00:00 UTC,,106.981653823965,104.957308458337,104.248672707082,104.630866555745,98.498500326062,105.265608123624,106.535488234153
2021-12-22 00:00:00 UTC,,96.1013711249052,95.0165542640118,91.6499440114295,94.3317091289152,91.1558969836156,94.8014640255694,91.1545262362014
2021-12-23 00:00:00 UTC,,107.011993782948,104.360813496462,98.8134290327301,103.901312701367,96.2034550291804,104.621919100563,100.664135492475
2021-12-24 00:00:00 UTC,,93.0661641407951,93.061230910234,85.7092836149746,91.3052895781057,88.3967808575006,93.4752108464651,90.5344408970268
2021-12-25 00:00:00 UTC,,71.297090458516,68.4136663631222,64.7287034710159,67.5114136507588,58.1118093089339,68.6701744083632,65.8911843431276
2021-12-26 00:00:00 UTC,,89.6518045208421,90.026344853138,85.6711527076152,87.461572695238,74.187120545034,87.84583691128,83.8455848916645
2021-12-27 00:00:00 UTC,,92.6185697883683,90.737185869712,82.6762028356712,88.7638542601904,78.9454900164238,89.7143462378902,85.6784705772387
2021-12-28 00:00:00 UTC,,113.785191825574,112.505814470997,103.316319038082,109.540712841627,99.3701025506607,111.747974832728,109.880024135135
2021-12-29 00:00:00 UTC,,114.788798888281,112.146229349445,110.307474447747,110.463204492172,108.810684316459,111.229180053867,110.533837474172
2021-12-30 00:00:00 UTC,,101.631704161572,101.845064610044,106.911379812237,100.497170561988,90.5485039632436,101.966003081815,98.4463946969637
2021-12-31 00:00:00 UTC,,128.63661721395,128.851372605715,118.648621290449,125.879872315898,115.029548747163,128.041934224134,123.527919851727
2022-01-01 00:00:00 UTC,,99.2690203513938,97.6162500358215,91.0207568109932,102.020588613871,89.8877122602218,94.1318895297267,96.8409323567735
2022-01-02 00:00:00 UTC,,86.751682100915,81.0947308220461,74.1899915614754,79.915809782981,75.2984925752532,82.5816746667752,76.1206260460311
2022-01-03 00:00:00 UTC,,87.7521855700034,83.322646668891,76.4903888630838,82.7821781385351,76.2539842622028,82.0089885888589,80.617988570425
2022-01-04 00:00:00 UTC,,112.79601413979,108.263822826177,96.0648135037231,107.739385242479,97.4315025859699,107.137160764216,109.319969308123
2022-01-05 00:00:00 UTC,,134.251483472064,132.578753552482,120.759210673978,129.804273118792,125.100235595981,129.954424295759,126.776648792414
2022-01-06 00:00:00 UTC,,92.8419348120952,91.186613467365,88.4906718457447,88.9346402087267,83.0960737435482,91.2880195978058,89.9676234931372
2022-01-07 00:00:00 UTC,,149.889445336792,151.453399621223,139.817146935198,148.637141235464,144.489996998153,149.440926269487,150.039571946946
2022-01-08 00:00:00 UTC,,96.6847082249149,93.6889914405117,83.4379327869242,93.1175738680692,85.9767841308194,94.0813097091249,92.5118665869839
2022-01-09 00:00:00 UTC,,92.2419286793441,88.8129689116911,80.3439507825878,86.856833174821,80.3346070793176,87.4492157041179,87.5804214848257
2022-01-10 00:00:00 UTC,,127.319410546754,126.900728576375,110.432272672043,125.89119745925,120.464913652874,121.433359844074,126.526121484631
2022-01-11 00:00:00 UTC,707.106781186548,108.379248931893,105.100273426471,92.8800672369459,103.881085540565,99.497478248622,106.001909402642,102.400138192638
2022-01-12 00:00:00 UTC,,86.1984214411586,81.271553669641,75.1385129038943,84.4336158296045,84.6204701269266,86.5772506756928,82.6865375746831
2022-01-13 00:00:00 UTC,,82.5317574686715,83.0946211770589,77.1462899729072,81.5686840197417,75.880217416413,82.3056195308697,79.8758218170197
2022-01-14 00:00:00 UTC,,87.442288491423,87.4923245508194,74.2095105030547,84.6727151295616,83.0046141155591,86.5261780890798,85.4513819892167
2022-01-15 00:00:00 UTC,,69.3422932009936,66.3563910725931,56.4311816274792,63.7228363671458,59.0512957355958,65.3127936394266,63.065295326206
2022-01-16 00:00:00 UTC,,61.3420127574212,58.8229212597259,48.3450007788334,55.6269362841717,51.4295234411602,58.4589881447458,58.9384633783833
2022-01-17 00:00:00 UTC,,74.5219399684227,72.4224039747932,61.2587443459107,72.9906906328876,65.9562366916796,74.8839454591014,71.4314420591464
2022-01-18 00:00:00 UTC,,82.6601851937211,80.99913110437,73.4956153969778,79.1637385138252,75.6623390017136,78.596863000718,78.6028672343505
2022-01-19 00:00:00 UTC,,90.6859805621781,85.4127034104976,78.7756811417149,88.1966506448826,81.1895823450495,91.9297760562778,89.9982464016276
2022-01-20 00:00:00 UTC,,93.0526351727349,92.6745300669083,85.791466211538,93.7326213527329,85.2727888792928,92.750912989648,93.436691752482
2022-01-21 00:00:00 UTC,,200.475055849779,199.983293971331,196.770185244205,198.753387238626,196.811705052484,199.227349816647,199.46473838607
2022-01-22 00:00:00 UTC,,169.844133396291,166.303893500286,160.838465483477,164.363159338904,171.884454371652,163.671762397643,169.3700291556
2022-01-23 00:00:00 UTC,,109.811565757615,107.733890294553,102.803245702367,105.767028939065,108.435020720134,112.11000419482,109.398043332792
2022-01-24 00:00:00 UTC,,186.874856798131,204.906901620371,178.542324098125,184.398975076981,187.81688205878,184.140160507285,189.640627720559
2022-01-25 00:00:00 UTC,,113.049763756262,111.642200515852,104.032783487598,108.316783873762,111.993042420205,111.561387368311,113.33547053857
2022-01-26 00:00:00 UTC,,132.540226030178,130.176945153185,124.559699446324,131.892958718674,132.972408070048,135.163733829923,132.557242568362
2022-01-27 00:00:00 UTC,,132.988225479547,129.469360978929,121.323118499266,130.078282722877,129.662832772934,132.545894758752,133.193805761549
2022-01-28 00:00:00 UTC,,113.305550199767,108.640402557384,98.402023860221,105.025364150716,96.7910328198651,106.488946921163,105.785064071229
2022-01-29 00:00:00 UTC,,83.9601918240268,77.5370168864863,71.2417914779417,76.7203932005544,73.2606476945879,78.0795783714843,78.0602354507498
2022-01-30 00:00:00 UTC,,72.1529175598054,69.3729908942439,61.6270115886204,67.5073775622236,66.8774759315104,68.8773989823164,70.496152777266
2022-01-31 00:00:00 UTC,,88.392701959017,86.8632629235627,77.0035640264913,84.7048390198606,82.756031768823,87.1988386024681,85.508745487755
2022-02-01 00:00:00 UTC,,95.2920232210624,91.018973268372,81.8306590739352,89.7173872917516,84.068398393307,90.1840349013574,89.490790240912
2022-02-02 00:00:00 UTC,,79.8090717178598,80.417294885931,76.247866338006,82.530759064666,79.6868696519148,79.7729444911222,80.4577842301451
2022-02-03 00:00:00 UTC,,80.6408955098915,79.029518087555,68.8060911934121,76.9902293484295,73.5270888389251,81.1514435362678,80.0303581970868
2022-02-04 00:00:00 UTC,,122.224317673351,123.090701264879,116.642848431617,121.534614131183,116.045464219753,126.650349749482,125.185673962053
2022-02-05 00:00:00 UTC,,77.0298342689198,74.3915363458923,66.3365521727226,72.9804970645271,70.8950799322721,77.5278554722588,74.6736293272821
2022-02-06 00:00:00 UTC,,71.3763307132506,71.7556362404831,65.4043266608717,68.5731914601607,59.7610204163793,69.9806720695422,68.2258382774656
2022-02-07 00:00:00 UTC,,113.787152513847,115.058434215816,103.765352031418,111.612992634613,113.792551665651,113.093276278643,113.244688938179
2022-02-08 00:00:00 UTC,,134.64168040902,130.607280697404,126.545952835936,130.766490199535,125.043793154935,132.824176745453,132.20012934422
2022-02-09 00:00:00 UTC,,110.091343811208,99.0373560249599,98.8943880614169,105.546382905348,109.134210006082,107.395053422185,107.275997017233
2022-02-10 00:00:00 UTC,,142.057283233547,136.436187757788,134.32519592733,136.841845722287,134.11150200696,138.466445037284,141.912134643518
2022-02-11 00:00:00 UTC,,125.942593605884,124.588239085958,115.923345065838,122.810509792672,122.71158925843,125.559128895705,125.665901982916
2022-02-12 00:00:00 UTC,,84.8072489826277,83.1093911460078,74.9670288499128,82.4524761232048,78.6184536551106,81.4710647005884,82.1267241827203
2022-02-13 00:00:00 UTC,,71.0928705020626,68.1456207189447,62.5885179148317,67.1763125792701,68.6732854988836,68.083366814825,66.0256854963176
2022-02-14 00:00:00 UTC,,85.873566218494,85.5848046796648,75.7592251019042,84.2138889090948,76.1179933568533,84.4147283193251,84.5420031890702
2022-02-15 00:00:00 UTC,,81.4177398935648,81.5021557337784,77.8527060241052,82.7247825120941,77.1706836876108,81.1888358178205,80.6046147227776
2022-02-16 00:00:00 UTC,,73.1009684101025,71.069605930675,65.9663165783396,70.2577573832047,63.7055073886961,71.1227678416619,71.1590571744596
2022-02-17 00:00:00 UTC,9899.49493661167,107.10384045299,107.673771235251,95.6389243741324,107.167009185203,96.6986565952374,106.436344054458,105.242997658673
2022-02-18 00:00:00 UTC,,103.088964364602,101.590226064768,95.8882557307258,101.740897332847,98.5142820574665,103.060014823143,104.95467158463
2022-02-19 00:00:00 UTC,,60.8828169272151,57.8451395034753,52.479260225291,59.2422720197102,53.2787593438078,58.9284619662919,57.4560958002048
2022-02-20 00:00:00 UTC,,81.1756093432462,82.6774105605239,71.5517142529303,80.6447893663929,79.4079178835766,82.4801534288589,80.4411198194715
2022-02-21 00:00:00 UTC,,161.467847267819,162.143843579703,154.301280398102,157.152806004878,161.143818691237,154.220829035392,158.383974346256
2022-02-22 00:00:00 UTC,,116.749451325658,115.766654440781,107.485352357838,112.778887379398,118.094224971601,112.285084876212,116.873342469152
2022-02-23 00:00:00 UTC,,96.6227319632074,98.7053891042955,85.7552431292464,95.7319941356958,96.6694622906014,94.8179218484491,94.7106276887389
2022-02-24 00:00:00 UTC,,187.645612058349,186.71656890198,176.806559425942,182.733557950971,204.748212055925,184.446052781789,189.972686437562
2022-02-25 00:00:00 UTC,,121.44741245052,119.713008862372,111.53466959649,117.800988152848,122.936281626982,124.642391152349,121.949594443932
2022-02-26 00:00:00 UTC,,89.0991754282003,86.7827241761559,80.7778664353014,83.8049306352227,79.8512329995604,86.7496461855961,83.1438341373345
2022-02-27 00:00:00 UTC,,126.647156509829,125.241229254072,117.553052078957,124.919016559799,125.094878135955,125.405995080187,121.537405161861
2022-02-28 00:00:00 UTC,,162.615831042349,161.388360782122,158.960696571729,161.975934773725,162.020456377165,160.010333770586,161.358244967675
2022-03-01 00:00:00 UTC,,127.872719830569,126.953616179931,114.961733821903,123.136568004222,129.609164670901,125.687392357739,123.796127481866
2022-03-02 00:00:00 UTC,,134.986578929133,135.48656062105,122.246323230762,131.494116332385,127.191780759654,135.758739705386,135.082832608827
2022-03-03 00:00:00 UTC,,109.588244402919,105.830015275253,96.5422076312802,104.290552281881,99.256990203936,108.01861117074,106.089868283691
2022-03-04 00:00:00 UTC,,123.595658445121,119.732368472006,111.252414406031,120.103170260587,117.419252730949,122.790888158503,119.96678984926
2022-03-05 00:00:00 UTC,,60.2517692290039,58.1236042740686,49.1351524772393,55.8850775064065,53.6486894406104,58.5768964478271,56.8280657186913
2022-03-06 00:00:00 UTC,,96.5878945092723,93.4598426056367,87.7536429874416,93.3498297388438,92.1306487221637,95.0805481617587,92.1039552386867
2022-03-07 00:00:00 UTC,,131.053015933774,128.961424558566,118.377089625426,127.7170030687,150.648448094566,129.515025845266,128.085962198947
2022-03-08 00:00:00 UTC,,119.120523830332,120.988209937672,108.530045016218,119.491342080304,124.430691105198,122.132234410791,117.964321353614
2022-03-09 00:00:00 UTC,,121.040058376802,119.135354933063,115.657042305258,120.731769704382,123.999481140367,121.201369307225,123.092073849889
2022-03-10 00:00:00 UTC,,126.750864702858,126.598188610779,117.906667899701,123.078034781681,128.162725448486,129.008210557733,126.230137068951
2022-03-11 00:00:00 UTC,,109.745526407917,107.905253238636,102.15253595238,107.127150929772,114.772954810298,110.5128314387,110.226353600709
2022-03-12 00:00:00 UTC,,60.5653158104427,57.8570751486362,46.5635046407982,57.8211945577355,55.3933296094894,58.4095830946631,57.4930033989431
2022-03-13 00:00:00 UTC,,65.9758959158176,64.5458480948048,54.3384197483165,63.9634833824968,60.1282762484056,65.7188345303558,59.7328861718115
2022-03-14 00:00:00 UTC,,90.6633187719312,86.9029349247754,79.2986710383911,85.345862782407,88.5670291911874,87.3426252825641,86.1273725400117
2022-03-15 00:00:00 UTC,,89.8466345769263,86.799467893673,77.7354703388135,85.7017976807025,83.9651709091701,88.8400492715558,88.2807694739106
2022-03-16 00:00:00 UTC,,162.677538017684,156.738831786511,145.76300364936,158.008262392822,161.439079948135,157.607941951888,158.211960318328
2022-03-17 00:00:00 UTC,,74.6188233148623,70.9040890539167,62.0811940930513,68.2691011296118,69.3428468288641,71.3292032005749,70.4083754377896
2022-03-18 00:00:00 UTC,,78.9814942680844,77.1286020392953,66.0789434682303,70.2205354876137,69.3857698493943,75.0741535008267,74.0764654974968
2022-03-19 00:00:00 UTC,,58.1871741288178,55.7856202103663,49.1780242800423,55.4197659242028,51.0895031675513,55.4055303851833,54.1716930745227
2022-03-20 00:00:00 UTC,,66.3416303770593,66.594128926547,54.9149312639352,63.8529251390887,58.6059989727892,63.0772887626186,60.5972563234013
2022-03-21 00:00:00 UTC,,76.6681443349263,76.3133161366145,71.5802133125743,72.5616648826105,69.8264745886839,77.8675077190555,73.9066221827314
2022-03-22 00:00:00 UTC,,93.8378875696408,89.5645635971782,84.0621475809863,88.8777257461732,82.180309308754,95.6172910596803,88.9902650249338
2022-03-23 00:00:00 UTC,,85.3094661590789,86.2314020299345,78.9827576040424,84.7205505407889,80.3202005001304,85.2661206400827,82.4696345016356
2022-03-24 00:00:00 UTC,,78.1098321061453,75.8523181544865,62.2122570181351,73.9757169903331,70.4068886472175,78.4594025392752,77.7817878778213
2022-03-25 00:00:00 UTC,,73.2129902784842,73.6836393850459,64.7512459023755,71.3263847155954,71.1214503137144,72.919972310212,66.6754153503135
2022-03-26 00:00:00 UTC,,46.5953181259539,44.1778948965139,37.5321520047099,43.7447980710051,40.6582583971029,45.322370935866,42.8794844961964
2022-03-27 00:00:00 UTC,,74.9222128700757,78.2012767164353,70.027743556578,80.6970526120668,82.9572087543305,78.9432416290401,76.4407692508618
2022-03-28 00:00:00 UTC,,88.657410318358,88.0780745998955,80.8615997088272,86.4174897466577,81.7273331516985,89.6658861781194,86.2736524499362
2022-03-29 00:00:00 UTC,,77.1859613031168,79.3780260341498,69.6274164388924,78.6403033013468,69.2708211131312,78.2048264144195,78.4677390995958
2022-03-30 00:00:00 UTC,,83.9142265215673,85.6803098769227,75.2578885767735,84.4378339362586,79.7785251569031,86.3450468196668,84.1282361855351
2022-03-31 00:00:00 UTC,,86.1825296948261,86.3906306953931,73.7193673164718,82.3189771662432,78.2530943086714,85.2045860739118,81.4574787733927
2022-04-01 00:00:00 UTC,,95.2749047410575,93.5594251184499,85.4956349651112,91.9300973019109,93.7023599815553,93.480306259739,95.9569295438543
2022-04-02 00:00:00 UTC,,89.1975858106957,90.0692803313253,79.0378295814935,87.2338296090632,83.9058175609821,89.8241605571295,88.4035218822917
2022-04-03 00:00:00 UTC,,82.1986149513006,77.723008840441,68.9076962669115,78.0392261303474,71.2553421763734,79.5389192721159,79.4794485604603
2022-04-04 00:00:00 UTC,,89.9926978806521,90.2672845117214,79.7019189208795,89.187929407726,84.7257549304618,90.4509046727326,87.8480120454647
2022-04-05 00:00:00 UTC,,74.0904168004096,76.0470778186078,64.8589723815621,71.3716321985548,61.7300003680043,73.2277522155787,73.2196988164522
2022-04-06 00:00:00 UTC,,108.275859329053,107.824607301672,97.7364549922855,103.028336260142,105.719358199125,105.429255838326,107.230705931383
2022-04-07 00:00:00 UTC,,80.3529221048323,76.2150613872769,68.9582593022017,78.3501496628604,71.9359259497347,76.672283138662,78.4776196402152
2022-04-08 00:00:00 UTC,,87.3111495360504,84.9990772495097,76.3330961784119,84.4298817386661,82.0931391368855,85.4536222849384,87.0721533387391
2022-04-09 00:00:00 UTC,,47.4844890434125,46.4224101113532,36.1044505675488,47.1079672955114,44.1517794718642,47.6488552532431,46.9613949612365
2022-04-10 00:00:00 UTC,,67.9723294911624,62.3420629528718,53.546732172208,62.8908880121375,60.2948922793346,63.539610558355,62.4466403092598
